"word_combo","en_cue","en_target","type","cue_type","target_type","en_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"demostsynborne","demost","synborne","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"derehbungth","dereh","bungth","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"derehfraud","dereh","fraud","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dersidegrounden","derside","grounden","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dersidetransfer","derside","transfer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"descreeneenastery","descreen","eenastery","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"descreenjewel","descreen","jewel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"describeexpress","describe","express","related","word","word",0.387239928307328,-0.477299844735738,0.66546273879494,0.0420036356197501,251,289,302,4,0.956953642384106,287,301,5,0.953488372093023,TRUE,TRUE,TRUE
"describefiuchy","describe","fiuchy","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"describelick","describe","lick","unrelated","word","word",0.128914898257477,-0.195209330584445,0.895050760116862,0.0547762169606117,267,298,313,2,0.952076677316294,297,312,3,0.951923076923077,TRUE,TRUE,TRUE
"desertfinancing","desert","financing","unrelated","word","word",0.146537380817729,0.151241845427148,0.955584119329096,0.0613007498364428,243,265,275,3,0.963636363636364,260,274,4,0.948905109489051,TRUE,TRUE,TRUE
"deserturan","desert","uran","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"desertvalley","desert","valley","related","word","word",0.460225160350398,-0.287471071292442,0.679870875802934,0.0424091800394086,257,299,310,3,0.964516129032258,293,310,3,0.945161290322581,TRUE,TRUE,TRUE
"deservehartica","deserve","hartica","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"deservespecialist","deserve","specialist","unrelated","word","word",0.0488969683501116,-0.197552418442176,0.713704384404536,0.0465569405808404,235,259,271,2,0.955719557195572,252,269,4,0.936802973977695,TRUE,TRUE,TRUE
"deserveworthy","deserve","worthy","related","word","word",0.428142850413381,-0.374870838426054,0.766962543861812,0.0482185220052981,253,293,308,4,0.951298701298701,299,309,3,0.967637540453074,TRUE,TRUE,TRUE
"desireholiday","desire","holiday","unrelated","word","word",0.0957984765734992,-0.396141833666585,0.889890607001052,0.055946943119193,253,283,288,5,0.982638888888889,272,289,4,0.941176470588235,TRUE,TRUE,TRUE
"desirephomakimurapher","desire","phomakimurapher","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"desirewish","desire","wish","related","word","word",0.432119713554959,-0.51690634145081,0.905620898660409,0.0567121805255511,255,299,309,3,0.967637540453074,288,309,3,0.932038834951456,TRUE,TRUE,TRUE
"deskoffice","desk","office","related","word","word",0.53189867885524,-0.50921999290745,0.773265051540855,0.0475911740581872,264,300,309,5,0.970873786407767,290,310,4,0.935483870967742,TRUE,TRUE,TRUE
"deskpercabe","desk","percabe","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"desksteel","desk","steel","unrelated","word","word",0.139493884363402,-0.451672248761004,0.659488252650791,0.0437717727010662,227,265,270,3,0.981481481481482,257,270,3,0.951851851851852,TRUE,TRUE,TRUE
"dessertcake","dessert","cake","related","word","word",0.625337812576163,-0.575133822359852,0.620880480801484,0.0383581242049212,262,302,308,4,0.980519480519481,293,308,4,0.951298701298701,TRUE,TRUE,TRUE
"dessertoffisors","dessert","offisors","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dessertowner","dessert","owner","unrelated","word","word",0.13464676277349,-0.349342703333888,0.977491109991779,0.0615761520432079,252,290,296,3,0.97972972972973,285,295,4,0.966101694915254,TRUE,TRUE,TRUE
"dessfinlet","dess","finlet","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dessinpactor","dess","inpactor","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"desssoda","dess","soda","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"desswarrior","dess","warrior","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"destertgenber","destert","genber","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"destertintentionally","destert","intentionally","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"detfinclaskle","detfin","claskle","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"detfinreally","detfin","really","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"detonatorcreepy","detonator","creepy","unrelated","word","word",0.112955242254966,-0.145099869123198,1.15977483685924,0.0729144192762097,253,282,293,3,0.962457337883959,174,292,4,0.595890410958904,TRUE,TRUE,TRUE
"detonatorpopder","detonator","popder","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"detonatortimer","detonator","timer","related","word","word",0.656196657249228,-0.286846374998297,0.682031053715017,0.043135431294082,250,278,294,4,0.945578231292517,166,293,5,0.566552901023891,TRUE,TRUE,TRUE
"deucrtdusty","deucrt","dusty","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"deucrtecke","deucrt","ecke","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"diakosingboul","diakosing","boul","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"diakosingdepression","diakosing","depression","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"diamondjewel","diamond","jewel","related","word","word",0.625734609881873,-0.398022971757098,0.880956990164374,0.0536133350783205,270,300,312,3,0.961538461538462,304,311,4,0.977491961414791,TRUE,TRUE,TRUE
"diamondstrange","diamond","strange","unrelated","word","word",0.108160543910286,-0.410599328517307,0.757103655433525,0.0483695782732269,245,287,293,7,0.979522184300341,286,294,6,0.972789115646258,TRUE,TRUE,TRUE
"diamondwestget","diamond","westget","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"diarateharmony","diarate","harmony","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"diarateultiwork","diarate","ultiwork","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"diarrheabuve","diarrhea","buve","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"diarrheanausea","diarrhea","nausea","related","word","word",0.618062154735655,-0.214078520866576,0.836434012986753,0.0529007318694599,250,279,301,2,0.926910299003322,245,296,7,0.827702702702703,TRUE,TRUE,TRUE
"diarrheareputation","diarrhea","reputation","unrelated","word","word",0.0896489784977087,0.143469390515764,1.20464800983661,0.076188629797452,250,278,289,3,0.961937716262976,239,288,4,0.829861111111111,TRUE,TRUE,TRUE
"diarwarkcruelty","diarwark","cruelty","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"diarwarksaty","diarwark","saty","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dicoisecoldenly","dicoise","coldenly","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dicoiseletter","dicoise","letter","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dictionarymutacles","dictionary","mutacles","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dictionaryphrase","dictionary","phrase","related","word","word",0.50591210125426,-0.292451179843921,0.68591715505972,0.0431232420667179,253,281,294,3,0.95578231292517,287,294,3,0.976190476190476,TRUE,TRUE,TRUE
"dictionarysick","dictionary","sick","unrelated","word","word",0.107940773369897,-0.39697694116664,0.775067631185938,0.0506677560996312,234,273,280,1,0.975,273,280,1,0.975,TRUE,TRUE,TRUE
"dictiosukearchitect","dictiosuke","architect","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dictiosukecolokul","dictiosuke","colokul","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"digbury","dig","bury","related","word","word",0.611054826697385,-0.139887780136438,0.773551909919335,0.0492199293652484,247,280,300,3,0.933333333333333,264,300,3,0.88,TRUE,TRUE,TRUE
"digfootball","dig","football","unrelated","word","word",0.111144868180744,-0.418052305493745,0.721244367727201,0.0460786124179108,245,280,292,4,0.958904109589041,253,290,6,0.872413793103448,TRUE,TRUE,TRUE
"digofmern","dig","ofmern","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"digoylobster","digoy","lobster","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"digoyvitalogue","digoy","vitalogue","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"diinmerul","diin","merul","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"diinsenate","diin","senate","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dinnerbreakfast","dinner","breakfast","related","word","word",0.68736835061321,-0.499582269794652,0.481695031154531,0.0563781390450022,73,78,79,0,0.987341772151899,76,79,0,0.962025316455696,TRUE,TRUE,TRUE
"dinnermisery","dinner","misery","unrelated","word","word",0.0934603729553673,-0.0481446749167811,0.864259969078256,0.0559043300450621,239,267,298,5,0.895973154362416,285,297,6,0.95959595959596,TRUE,TRUE,TRUE
"dinnersercoat","dinner","sercoat","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"diplomagraduate","diploma","graduate","related","word","word",0.598991278268271,-0.482947239888085,0.615858117302801,0.0378318634121661,265,301,310,2,0.970967741935484,280,311,1,0.90032154340836,TRUE,TRUE,TRUE
"diplomainherit","diploma","inherit","unrelated","word","word",0.131593672113459,0.217125995888479,0.881325930476672,0.054762928719108,259,285,311,5,0.916398713826367,296,314,2,0.942675159235669,TRUE,TRUE,TRUE
"diplomawhency","diploma","whency","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"directchiep","direct","chiep","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"directdirectly","direct","directly","related","word","word",0.615047150304762,-0.460210595457856,0.58216067250931,0.0356276545691577,267,301,315,4,0.955555555555556,304,318,1,0.955974842767296,TRUE,TRUE,TRUE
"directjewel","direct","jewel","unrelated","word","word",0.124497184398318,-0.24712896658982,0.948613738694207,0.0599956006800299,250,281,300,1,0.936666666666667,285,300,1,0.95,TRUE,TRUE,TRUE
"dirtyabandon","dirty","abandon","unrelated","word","word",0.110991555318052,-0.0523939715465015,0.82272558125332,0.05256200932887,245,271,290,3,0.93448275862069,276,290,3,0.951724137931034,TRUE,TRUE,TRUE
"dirtydisgusting","dirty","disgusting","related","word","word",0.544560076123461,-0.185854887721108,1.00192619500927,0.0623772002997219,258,295,304,1,0.970394736842105,281,303,2,0.927392739273927,TRUE,TRUE,TRUE
"dirtygu","dirty","gu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"disgustingipp","disgusting","ipp","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"disgustingpressure","disgusting","pressure","unrelated","word","word",0.101987563855893,-0.419850364421317,0.677531126116573,0.0487697576201209,193,215,225,3,0.955555555555556,211,224,4,0.941964285714286,TRUE,TRUE,TRUE
"disgustingugly","disgusting","ugly","related","word","word",0.405868024657698,-0.44673738516079,0.761563691289256,0.0471396090657741,261,297,305,1,0.973770491803279,291,306,0,0.950980392156863,TRUE,TRUE,TRUE
"dishitexloads","dishit","exloads","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dishitpassword","dishit","password","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"distancehydogun","distance","hydogun","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"distancepress","distance","press","unrelated","word","word",0.0738858683000838,-0.477544412764167,0.633780792827785,0.0401642257931597,249,284,292,4,0.972602739726027,279,294,2,0.948979591836735,TRUE,TRUE,TRUE
"distancespeed","distance","speed","related","word","word",0.416512662439313,-0.515633025511349,0.8168854645895,0.053747117601466,231,266,277,3,0.96028880866426,262,278,2,0.942446043165468,TRUE,TRUE,TRUE
"distionsaccusahadev","distions","accusahadev","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"distionsstupid","distions","stupid","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"divorcecrisic","divorce","crisic","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"divorcedangerous","divorce","dangerous","unrelated","word","word",0.0744805688872468,-0.395668407664807,0.618173294233358,0.038560590641179,257,278,287,4,0.968641114982578,268,286,5,0.937062937062937,TRUE,TRUE,TRUE
"divorcemarriage","divorce","marriage","related","word","word",0.576315715242254,-0.562166002725107,0.578619599411667,0.0352790596199832,269,296,306,5,0.967320261437909,290,307,4,0.944625407166124,TRUE,TRUE,TRUE
"dnafingerprint","dna","fingerprint","related","word","word",0.598090866090427,0.276298345490565,1.05900438179203,0.06505412204406,265,292,303,7,0.963696369636964,167,305,5,0.547540983606557,TRUE,TRUE,TRUE
"dnakingnar","dna","kingnar","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dnascandal","dna","scandal","unrelated","word","word",0.0211896942270332,0.370803762808139,1.06868926284757,0.0674550681360105,251,282,297,6,0.94949494949495,174,298,5,0.583892617449664,TRUE,TRUE,TRUE
"dogcat","dog","cat","related","word","word",0.7513527585394,-0.63557785226917,0.742862927549933,0.0494145068954155,226,259,269,3,0.962825278810409,252,268,4,0.940298507462687,TRUE,TRUE,TRUE
"dogclosure","dog","closure","unrelated","word","word",0.117260744040635,-0.221654116429257,0.724476821665751,0.0488442173524856,220,246,262,2,0.938931297709924,251,262,2,0.958015267175573,TRUE,TRUE,TRUE
"dogseet","dog","seet","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dogtorlion","dogtor","lion","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dogtoroffisors","dogtor","offisors","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dokcoffee","dok","coffee","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dokmiy","dok","miy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dolgleisse","dolgle","isse","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dolglekingdom","dolgle","kingdom","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dollintelligent","doll","intelligent","unrelated","word","word",0.0757358438067031,-0.252299328288104,0.651655341429336,0.0420641714137155,240,263,270,8,0.974074074074074,261,270,8,0.966666666666667,TRUE,TRUE,TRUE
"dollstenoger","doll","stenoger","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dolltoy","doll","toy","related","word","word",0.49733858669179,-0.499982103199166,0.512752146551463,0.0661960174775307,60,64,66,2,0.96969696969697,64,67,1,0.955223880597015,TRUE,TRUE,TRUE
"domotaddinatesal","domot","addinatesal","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"domotschool","domot","school","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"donicalley","donic","alley","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"donicbreaksane","donic","breaksane","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"donkeycigarette","donkey","cigarette","unrelated","word","word",0.12630165617476,-0.20919891334207,0.851133006392912,0.0538303778389651,250,272,280,7,0.971428571428571,256,280,7,0.914285714285714,TRUE,TRUE,TRUE
"donkeyhorse","donkey","horse","related","word","word",0.597167214455817,-0.556757669923935,0.798286760263272,0.0490383658662923,265,293,296,4,0.989864864864865,283,296,4,0.956081081081081,TRUE,TRUE,TRUE
"donkeyotine","donkey","otine","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"donomajunior","donoma","junior","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"donomakarth","donoma","karth","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"doozduty","dooz","duty","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"doozthalto","dooz","thalto","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"doseaddinatesal","dose","addinatesal","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dosedocument","dose","document","unrelated","word","word",0.0836571372291356,-0.272940058061284,0.920650455133888,0.0574285975392389,257,295,306,6,0.964052287581699,255,309,3,0.825242718446602,TRUE,TRUE,TRUE
"doseinjection","dose","injection","related","word","word",0.609825445127326,-0.231282788067809,0.748165409696005,0.0469440729517327,254,288,305,4,0.944262295081967,238,305,4,0.780327868852459,TRUE,TRUE,TRUE
"doskdeparnell","dosk","deparnell","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"doskwestern","dosk","western","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"doublehandkerrowed","double","handkerrowed","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"doubletriple","double","triple","related","word","word",0.826983461419312,-0.448914034544384,0.827476265008631,0.0522298387169722,251,285,289,5,0.986159169550173,275,290,4,0.948275862068966,TRUE,TRUE,TRUE
"doubleunique","double","unique","unrelated","word","word",0.131267036239377,-0.288872443466464,0.814411434622546,0.0507030412388452,258,288,301,5,0.956810631229236,289,301,5,0.960132890365448,TRUE,TRUE,TRUE
"doubtbuuck","doubt","buuck","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"doubtquarter","doubt","quarter","unrelated","word","word",0.0835190332149593,-0.134551299310157,1.01715418133219,0.0632028855641527,259,289,298,2,0.969798657718121,274,298,2,0.919463087248322,TRUE,TRUE,TRUE
"doubtsuspect","doubt","suspect","related","word","word",0.330144405141327,-0.322460660523263,0.879786453168341,0.057269220116834,236,277,288,2,0.961805555555556,262,289,1,0.906574394463668,TRUE,TRUE,TRUE
"downchaltebbe","down","chaltebbe","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"downgame","down","game","unrelated","word","word",0.123244335624023,-0.604286602689492,0.835096912097122,0.050450049466968,274,299,310,1,0.964516129032258,290,310,1,0.935483870967742,TRUE,TRUE,TRUE
"downup","down","up","related","word","word",0.447493859798915,-0.600093288925938,0.717246212858539,0.0448278883036587,256,293,303,3,0.966996699669967,283,303,3,0.933993399339934,TRUE,TRUE,TRUE
"doygrack","doy","grack","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"doyvalley","doy","valley","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"draerjulee","draer","julee","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"draerworry","draer","worry","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dragonabsence","dragon","absence","unrelated","word","word",0.0989025613907968,-0.228782369283727,0.662100871563012,0.0421284696128527,247,280,292,6,0.958904109589041,270,293,5,0.921501706484642,TRUE,TRUE,TRUE
"dragonlion","dragon","lion","related","word","word",0.48894142475899,-0.499687480758391,0.566911678629108,0.0357120789759712,252,278,290,2,0.958620689655172,275,290,2,0.948275862068966,TRUE,TRUE,TRUE
"dragonphysify","dragon","physify","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dramacomedy","drama","comedy","related","word","word",0.589585819289972,-0.442091880453056,0.76768341424022,0.0499719338389875,236,258,264,2,0.977272727272727,248,263,3,0.942965779467681,TRUE,TRUE,TRUE
"dramathick","drama","thick","unrelated","word","word",0.125835816458008,-0.361537399914178,0.75502895484525,0.0497851349673387,230,273,280,3,0.975,267,280,3,0.953571428571429,TRUE,TRUE,TRUE
"dramaticpackage","dramatic","package","unrelated","word","word",0.135992945852227,-0.302219393302503,0.783564715381836,0.0492622915859392,253,282,289,2,0.975778546712803,271,287,4,0.944250871080139,TRUE,TRUE,TRUE
"dramaticromantic","dramatic","romantic","related","word","word",0.503015520130293,-0.406342801664183,0.732962453078919,0.0444423766714149,272,312,317,5,0.984227129337539,307,317,5,0.968454258675079,TRUE,TRUE,TRUE
"dramaticstanm","dramatic","stanm","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dramatoastment","drama","toastment","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"draneychuor","draney","chuor","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"draneyinformant","draney","informant","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"drembuord","drem","buord","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dremminus","drem","minus","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dricndownvacy","dricn","downvacy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dricnspecialist","dricn","specialist","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"drinkbeer","drink","beer","related","word","word",0.65776696962484,-0.589086737988573,0.561456470066662,0.0357246196977583,247,285,295,1,0.966101694915254,282,293,3,0.962457337883959,TRUE,TRUE,TRUE
"drinkdegung","drink","degung","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"drinkling","drink","ling","unrelated","word","word",0.124453942878252,-0.0823913370883262,1.57743608956559,0.187207221806947,71,107,310,4,0.345161290322581,297,307,7,0.96742671009772,FALSE,TRUE,TRUE
"drivedemonhaustion","drive","demonhaustion","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"driveride","drive","ride","related","word","word",0.526361805903711,-0.541953255929437,0.730535895784499,0.0448764633452334,265,301,310,3,0.970967741935484,296,310,3,0.954838709677419,TRUE,TRUE,TRUE
"driveshoe","drive","shoe","unrelated","word","word",0.145120468672177,-0.445480146063404,0.673315520616391,0.0435531604329035,239,285,303,3,0.94059405940594,283,302,4,0.937086092715232,TRUE,TRUE,TRUE
"dropprinks","drop","prinks","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dropsip","drop","sip","related","word","word",0.305832298158967,-0.152482705284552,0.855895115900631,0.0563137642214608,231,263,288,1,0.913194444444444,266,287,2,0.926829268292683,TRUE,TRUE,TRUE
"dropteacher","drop","teacher","unrelated","word","word",0.11881096027853,-0.50082154956996,0.623347226769406,0.0405764483080128,236,270,275,3,0.981818181818182,256,274,4,0.934306569343066,TRUE,TRUE,TRUE
"drownapolory","drown","apolory","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"drownswim","drown","swim","related","word","word",0.484640934236959,-0.625915821277316,0.499418134842244,0.031152847326276,257,283,291,3,0.972508591065292,276,290,4,0.951724137931034,TRUE,TRUE,TRUE
"drownwizard","drown","wizard","unrelated","word","word",0.103937099324261,-0.363509361353804,0.853062414544237,0.0519157252673002,270,298,304,5,0.980263157894737,283,304,5,0.930921052631579,TRUE,TRUE,TRUE
"drusdynamite","drus","dynamite","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"drusmaxigara","drus","maxigara","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dryshen","dry","shen","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
