"word_combo","zh_cue","zh_target","type","cue_type","target_type","zh_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"出挥混合","出挥","混合","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"出挥稿后","出挥","稿后","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"出断毛平","出断","毛平","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"出断理解","出断","理解","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"出易挑战","出易","挑战","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"出易狗着","出易","狗着","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"出望国王","出望","国王","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"出望面航","出望","面航","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"出现发生","出现","发生","related","word","word",0.92477315180097,-0.485675546419172,1.00950973905832,0.220293085429993,21,24,24,1,1,24,24,1,1,FALSE,FALSE,FALSE
"出现姓名","出现","姓名","unrelated","word","word",0.584664484615424,-0.608343974507253,0.668246028769073,0.124090172297745,29,32,33,0,0.96969696969697,32,33,0,0.96969696969697,FALSE,FALSE,FALSE
"出现掳罢","出现","掳罢","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"出租车护照","出租车","护照","unrelated","word","word",0.604975801059918,-0.465916695161669,0.854263485213375,0.257570132050371,11,15,17,0,0.88235294117647,16,17,0,0.941176470588235,FALSE,FALSE,FALSE
"出租车豪华车","出租车","豪华车","related","word","word",0.72697404988097,-0.0897370858543068,1.16820634586778,0.324002144642207,13,17,18,0,0.944444444444444,17,18,0,0.944444444444444,FALSE,FALSE,FALSE
"出租车责直","出租车","责直","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"出路入口","出路","入口","related","word","word",0.926855035737827,-0.193283427248676,0.865402662828735,0.0979875560408555,78,84,85,0,0.988235294117647,79,85,0,0.929411764705882,FALSE,TRUE,TRUE
"出路动作","出路","动作","unrelated","word","word",0.862242246661012,-0.588540955966769,0.613718019685446,0.122743603937089,25,25,25,2,1,25,26,1,0.961538461538462,FALSE,FALSE,FALSE
"出路户析","出路","户析","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"出遗保持","出遗","保持","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"出遗尾舅","出遗","尾舅","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"凿无检查","凿无","检查","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"凿无重观","凿无","重观","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"分开婚姻","分开","婚姻","related","word","word",0.725556471073803,-0.80830744413706,0.269939984343262,0.0954381967212557,8,11,11,1,1,10,11,1,0.909090909090909,FALSE,FALSE,FALSE
"分开淫带","分开","淫带","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"分开科学家","分开","科学家","unrelated","word","word",0.604227470928855,-0.255188449306798,0.412300979537319,0.110192071832853,14,17,17,0,1,16,17,0,0.941176470588235,FALSE,FALSE,FALSE
"分长回性","分长","回性","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"分长扑克","分长","扑克","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"切机包裹","切机","包裹","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"切机诵于","切机","诵于","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"刊恨肉犯","刊恨","肉犯","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"刊恨重要","刊恨","重要","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"刑停光墨","刑停","光墨","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"刑停政治的","刑停","政治的","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"刑喂回复","刑喂","回复","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"刑喂溜现","刑喂","溜现","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"刑指庄诊","刑指","庄诊","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"刑指罗马","刑指","罗马","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"列彩家题","列彩","家题","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"列彩猩猩","列彩","猩猩","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"刚才最近","刚才","最近","related","word","word",0.875221067370657,-0.624467644957199,0.544713262956985,0.222378258395182,6,9,9,0,1,8,9,0,0.888888888888889,FALSE,FALSE,FALSE
"刚才电话","刚才","电话","unrelated","word","word",0.932290352675265,-0.669987010274222,0.546705544602084,0.0853810615458665,41,43,43,1,1,42,44,0,0.954545454545455,FALSE,FALSE,FALSE
"刚才邮亲","刚才","邮亲","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"刚栈消失","刚栈","消失","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"刚栈酒击","刚栈","酒击","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"创作共泊","创作","共泊","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"创作很少","创作","很少","unrelated","word","word",0.905034659393898,-0.266981718338655,0.534721134804104,0.189052470231874,8,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"创作毁灭","创作","毁灭","related","word","word",0.911125792153209,0.427209200808491,2.00610654167297,0.634386590065008,10,12,12,2,1,11,12,2,0.916666666666667,FALSE,FALSE,FALSE
"创造困苦","创造","困苦","unrelated","word","word",NA,0.559381272753746,1.1640678105569,0.260293475482457,20,23,27,0,0.851851851851852,27,27,0,1,FALSE,FALSE,FALSE
"创造生产","创造","生产","related","word","word",0.901662783928039,-0.712421043032794,0.428090985576024,0.100902012955213,18,20,20,1,1,21,21,0,1,FALSE,FALSE,FALSE
"创造藏变","创造","藏变","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"利一个人","利一","个人","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"利一戒入","利一","戒入","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"利润一直","利润","一直","unrelated","word","word",0.882925665452371,0.0389023663899893,1.47500705739801,0.521493746292073,8,9,10,0,0.9,10,10,0,1,FALSE,FALSE,FALSE
"利润收入","利润","收入","related","word","word",0.923673963245906,-0.483681707228732,1.04357610709926,0.184479935503537,32,35,36,0,0.972222222222222,32,36,0,0.888888888888889,FALSE,FALSE,FALSE
"利润杀字","利润","杀字","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"利色奖项","利色","奖项","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"利色田过","利色","田过","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"别会剂很矿","别会","剂很矿","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"别会疯狂","别会","疯狂","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"别处委员","别处","委员","unrelated","word","word",0.820104420190853,-0.527223674151626,0.387324663623239,0.079062315889339,24,25,26,1,0.961538461538462,14,26,1,0.538461538461538,FALSE,FALSE,FALSE
"别处某地","别处","某地","related","word","word",0.843891721534803,-0.117647013589348,0.795363307100002,0.14285146699271,31,36,37,1,0.972972972972973,28,37,1,0.756756756756757,FALSE,FALSE,FALSE
"别处道种","别处","道种","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"到男入口","到男","入口","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"到男角约","到男","角约","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"到达优雅","到达","优雅","unrelated","word","word",0.827494214418336,-0.660500549290765,0.278184860030424,0.080305051911522,12,14,14,1,1,13,14,1,0.928571428571429,FALSE,FALSE,FALSE
"到达引湿","到达","引湿","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"到达抗手","到达","抗手","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"到达离开","到达","离开","related","word","word",0.664810207684001,-0.703011648453062,0.260761802813972,0.0985586973815188,7,8,8,1,1,7,8,1,0.875,FALSE,FALSE,FALSE
"到达过来","到达","过来","related","word","word",0.492480308582365,-0.681177521015977,0.898895315095844,0.108214279342614,69,74,74,0,1,73,74,0,0.986486486486487,FALSE,TRUE,TRUE
"到达附加","到达","附加","unrelated","word","word",0.91500175085508,-0.466472930904215,0.396709886576226,0.11961253130889,11,12,14,0,0.857142857142857,12,14,0,0.857142857142857,FALSE,FALSE,FALSE
"制作做到","制作","做到","related","word","word",0.651069153948672,-0.253821281964741,0.703047134141146,0.165709798681658,18,21,22,1,0.954545454545455,17,21,2,0.80952380952381,FALSE,FALSE,FALSE
"制作写作","制作","写作","unrelated","word","word",0.812913399528335,-0.716642237117347,0.275478112239693,0.0711281427299326,15,17,17,0,1,17,17,0,1,FALSE,FALSE,FALSE
"制作题染","制作","题染","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"制慈城堡","制慈","城堡","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"制慈铁请","制慈","铁请","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"制招引湿","制招","引湿","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"制招蜡烛","制招","蜡烛","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"制激代弱","制激","代弱","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"制激花卉","制激","花卉","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"制片客姜","制片","客姜","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"制片导演","制片","导演","related","word","word",0.75203142056822,-0.73006476852547,0.258444102861502,0.0716794972852641,13,14,15,0,0.933333333333333,14,15,0,0.933333333333333,FALSE,FALSE,FALSE
"制片自由","制片","自由","unrelated","word","word",0.751147035514276,-0.81278543318079,0.339255299187303,0.0414466313966449,67,74,74,0,1,72,74,0,0.972972972972973,TRUE,TRUE,TRUE
"刺探发押","刺探","发押","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"刺探破坏","刺探","破坏","related","word","word",NA,-0.48626495425164,0.480560321739888,0.133283452383588,13,15,15,2,1,12,16,1,0.75,FALSE,FALSE,FALSE
"刺探黑色","刺探","黑色","unrelated","word","word",NA,-0.43667365182179,0.656375489964528,0.0833597705853073,62,66,66,1,1,37,63,4,0.587301587301587,TRUE,TRUE,TRUE
"刺火喉兄","刺火","喉兄","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"刺火证词","刺火","证词","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"刻配买方","刻配","买方","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"刻配荣疹","刻配","荣疹","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"剂量展览","剂量","展览","unrelated","word","word",0.437350439256623,-0.062092128679945,0.907047578570533,0.242418662322418,14,15,15,0,1,15,15,0,1,FALSE,FALSE,FALSE
"剂量晋同","剂量","晋同","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"剂量注射","剂量","注射","related","word","word",0.462201082393791,-0.417978310275181,0.757699297955567,0.0857925513862572,78,84,86,2,0.976744186046512,79,86,2,0.918604651162791,TRUE,TRUE,TRUE
"前嫂大概","前嫂","大概","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"前嫂子钢","前嫂","子钢","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"前子城钱","前子","城钱","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"前子美丽","前子","美丽","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"剑光老","剑","光老","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"剑刀","剑","刀","related","word","word",0.813867300536968,-0.905477288543928,0.438357920002404,0.0914039448365793,23,24,25,1,0.96,25,26,0,0.961538461538462,FALSE,FALSE,FALSE
"剑定义","剑","定义","unrelated","word","word",0.625704812477196,-0.396763743667413,0.445904045418379,0.148634681806126,9,10,11,0,0.909090909090909,11,11,0,1,FALSE,FALSE,FALSE
"劝症不可靠","劝症","不可靠","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"劝症键进","劝症","键进","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"功暖国无","功暖","国无","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"功暖活力","功暖","活力","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"加法减法","加法","减法","related","word","word",0.895053097279214,-0.232499713083582,0.545466388005858,0.151285156230558,13,14,14,1,1,12,14,1,0.857142857142857,FALSE,FALSE,FALSE
"加法幻想","加法","幻想","unrelated","word","word",0.827149151642497,-0.452569385406294,0.259789696093505,0.098191275577209,7,7,7,1,1,6,7,1,0.857142857142857,FALSE,FALSE,FALSE
"加法曲落","加法","曲落","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"加澎工欲","加澎","工欲","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"加澎帽子","加澎","帽子","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"动物电影","动物","电影","unrelated","word","word",0.828859119958043,-0.421277634123828,1.1453555978682,0.3817851992894,9,10,10,0,1,10,10,0,1,FALSE,FALSE,FALSE
"动物级词","动物","级词","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"动物马戏","动物","马戏","related","word","word",0.907481937680203,0.107497093572204,1.44334052500227,0.222712278143895,42,43,44,2,0.977272727272727,43,44,2,0.977272727272727,FALSE,FALSE,FALSE
"动置心页","动置","心页","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"动置袋子","动置","袋子","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"助宝孩子","助宝","孩子","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"助宝期酒","助宝","期酒","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"劳音注射","劳音","注射","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"劳音泽且","劳音","泽且","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"勇气决心","勇气","决心","related","word","word",0.92997236748601,-0.351139523744931,1.1566057212515,0.309115881464692,14,14,15,1,0.933333333333333,15,15,1,1,FALSE,FALSE,FALSE
"勇气愤诚","勇气","愤诚","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"勇气探测","勇气","探测","unrelated","word","word",NA,-0.0347438490274136,0.798874759755308,0.096877794591502,68,73,75,1,0.973333333333333,71,75,1,0.946666666666667,FALSE,TRUE,TRUE
"勘卜商人","勘卜","商人","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"勘卜存片","勘卜","存片","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"勾稿导急","勾稿","导急","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"勾稿轿车","勾稿","轿车","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"匀鱼仪器","匀鱼","仪器","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"匀鱼田友","匀鱼","田友","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"包含内容","包含","内容","related","word","word",0.634394496791532,-0.703461155878366,0.670646023724835,0.0784931799792781,73,78,78,0,1,77,78,0,0.987179487179487,TRUE,TRUE,TRUE
"包含系统","包含","系统","unrelated","word","word",0.721594914353292,-0.722512716853769,0.46253784378541,0.103426606087035,20,23,23,0,1,23,23,0,1,FALSE,FALSE,FALSE
"包含觅羞","包含","觅羞","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"化学为炒","化学","为炒","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"化学生物","化学","生物","related","word","word",0.867975898595024,-0.662983821100204,0.475693536649524,0.131933649061282,13,17,18,1,0.944444444444444,17,18,1,0.944444444444444,FALSE,FALSE,FALSE
"化学的生物的","化学的","生物的","related","word","word",NA,-0.681408026003076,0.4907109550282,0.141656050989915,12,15,15,0,1,14,15,0,0.933333333333333,FALSE,FALSE,FALSE
"化学的腹部","化学的","腹部","unrelated","word","word",NA,-0.394102698590449,0.678566809361493,0.0914979299087279,55,57,59,0,0.966101694915254,59,59,0,1,FALSE,TRUE,TRUE
"化学的鸟选","化学的","鸟选","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"化学耳朵","化学","耳朵","unrelated","word","word",0.742210829476244,-0.628303197752494,0.654367001056083,0.16895683315986,15,17,17,2,1,15,17,2,0.88235294117647,FALSE,FALSE,FALSE
"化常务旧","化常","务旧","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"化常吗啡","化常","吗啡","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"北油栅赞","北油","栅赞","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"北油里面","北油","里面","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"区域凶手","区域","凶手","unrelated","word","word",0.83657007335847,-0.309509810152083,0.471397027882365,0.136080600471536,12,13,15,0,0.866666666666667,13,15,0,0.866666666666667,FALSE,FALSE,FALSE
"区域地带","区域","地带","related","word","word",0.778850315972875,0.544257643057806,1.53460572007755,0.410140630593837,14,19,20,1,0.95,19,20,1,0.95,FALSE,FALSE,FALSE
"区域纸家","区域","纸家","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"医师创造","医师","创造","unrelated","word","word",0.866461941419451,-0.186547666288367,1.31489668548394,0.351420921148968,14,18,18,0,1,16,18,0,0.888888888888889,FALSE,FALSE,FALSE
"医师大夫","医师","大夫","related","word","word",0.932291270625419,-0.364892742466754,1.02827983549225,0.249394492613371,17,17,18,1,0.944444444444444,17,18,1,0.944444444444444,FALSE,FALSE,FALSE
"医师梳版","医师","梳版","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"医疗的帽子","医疗的","帽子","unrelated","word","word",NA,-0.234218208172777,0.711254741426245,0.190090825509679,14,18,18,2,1,15,18,2,0.833333333333333,FALSE,FALSE,FALSE
"医疗的心理的","医疗的","心理的","related","word","word",NA,-0.607493624977393,0.261129684750043,0.0923232854279303,8,10,10,1,1,10,10,1,1,FALSE,FALSE,FALSE
"医疗的用装","医疗的","用装","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"医院短碰","医院","短碰","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"医院胸膛","医院","胸膛","unrelated","word","word",0.915759228754682,-0.482490933278425,0.491393450523307,0.245696725261654,4,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"医院诊所","医院","诊所","related","word","word",0.720640607324273,-0.655053307446648,0.567214815047989,0.179369073814279,10,15,15,0,1,14,15,0,0.933333333333333,FALSE,FALSE,FALSE
"匿名无名","匿名","无名","related","word","word",0.895911942865484,1.02690470580901,1.83457539995281,0.820447060828671,5,7,10,0,0.7,8,10,0,0.8,FALSE,FALSE,FALSE
"匿名番茄","匿名","番茄","unrelated","word","word",0.884418704399229,-0.618865766978627,0.499824905719218,0.0857192641498337,34,35,35,0,1,34,35,0,0.971428571428571,FALSE,FALSE,FALSE
"匿名调炼","匿名","调炼","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"十一月十二月","十一月","十二月","related","word","word",0.949339206100904,-0.938095908695337,0.241761328997288,0.069790484188113,12,17,17,0,1,15,17,0,0.88235294117647,FALSE,FALSE,FALSE
"十一月掠庶","十一月","掠庶","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"十一月电脑","十一月","电脑","unrelated","word","word",0.874828622920892,-0.590244526026525,0.319329826636483,0.100980957699799,10,11,12,0,0.916666666666667,11,12,0,0.916666666666667,FALSE,FALSE,FALSE
"千个一百","千个","一百","related","word","word",NA,-0.108238106056344,1.6520333943101,0.301618651938489,30,31,33,0,0.93939393939394,8,32,1,0.25,FALSE,FALSE,FALSE
"千个完美","千个","完美","unrelated","word","word",NA,-0.577296590248458,0.276533739748633,0.0874476467489918,10,10,12,0,0.833333333333333,4,11,1,0.363636363636364,FALSE,FALSE,FALSE
"千个横单","千个","横单","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"升翼清洗","升翼","清洗","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"升翼进罚","升翼","进罚","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"半夜中午","半夜","中午","related","word","word",0.955157840528873,-0.72134424223962,0.684233052716167,0.0795404767287296,74,78,78,0,1,76,78,0,0.974358974358974,TRUE,TRUE,TRUE
"半夜厘米","半夜","厘米","unrelated","word","word",0.704621817801253,-0.0591227795641578,1.28652788438851,0.321631971097127,16,19,19,0,1,19,19,0,1,FALSE,FALSE,FALSE
"半夜法纤","半夜","法纤","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"半径周长","半径","周长","related","word","word",0.499135900291666,-0.514904764605562,0.354579506608019,0.106909743797104,11,16,16,1,1,13,16,1,0.8125,FALSE,FALSE,FALSE
"半径愤怒","半径","愤怒","unrelated","word","word",0.81418195540981,-0.529381491622354,0.407137644739844,0.101784411184961,16,17,19,1,0.894736842105263,14,19,1,0.736842105263158,FALSE,FALSE,FALSE
"半径首氧","半径","首氧","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"半点一刻","半点","一刻","related","word","word",NA,-0.0956444568323788,0.93512285376055,0.311707617920183,9,10,10,0,1,6,10,0,0.6,FALSE,FALSE,FALSE
"半点抵制","半点","抵制","unrelated","word","word",NA,0.0792254645250294,1.04889746835207,0.280329640030573,14,14,14,0,1,10,14,0,0.714285714285714,FALSE,FALSE,FALSE
"半点清发","半点","清发","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"半疤可怜","半疤","可怜","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
