"word_combo","pl_cue","pl_target","type","cue_type","target_type","pl_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"siećalcisk","sieć","alcisk","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"siećpistolet","sieć","pistolet","unrelated","word","word",0.0586369824963854,-0.459658234940218,0.577700328924533,0.0833838601038787,48,49,49,0,1,48,49,0,0.979591836734694,FALSE,FALSE,FALSE
"siećsystem","sieć","system","related","word","word",0.348156494927131,-0.582109767709019,0.638526701052911,0.133142020929845,23,26,26,0,1,24,26,0,0.923076923076923,FALSE,FALSE,FALSE
"sierociniecczasopitwiać","sierociniec","czasopitwiać","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sierociniecklasztor","sierociniec","klasztor","related","word","word",0.520186911883223,-0.390854872658828,0.603089234134465,0.0953567806095737,40,42,43,0,0.976744186046512,37,43,0,0.86046511627907,FALSE,FALSE,FALSE
"sierociniecprzyczyna","sierociniec","przyczyna","unrelated","word","word",0.0795814562656095,-0.419304209505774,0.491327850881188,0.0629080850509625,61,64,68,3,0.941176470588235,55,68,3,0.808823529411765,TRUE,TRUE,TRUE
"sierociskaszpostepować","sierociskasz","postepować","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sierociskaszsebii","sierociskasz","sebii","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sierthanhojnbina","sierthan","hojnbina","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sierthansamochód","sierthan","samochód","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sierżanteksplodować","sierżant","eksplodować","unrelated","word","word",0.13978924859186,0.282327672952636,1.02198039818175,0.175268192331547,34,34,36,1,0.944444444444444,31,35,2,0.885714285714286,FALSE,FALSE,FALSE
"sierżantpigło","sierżant","pigło","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sierżantporucznik","sierżant","porucznik","related","word","word",0.643985149357046,-0.435840897673542,0.82924103678181,0.156711825732431,28,29,32,1,0.90625,26,32,1,0.8125,FALSE,FALSE,FALSE
"silkikazanie","silki","kazanie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"silkitrałdy","silki","trałdy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"silmdriwi","silm","driwi","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"silmpiłka nożna","silm","piłka nożna","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"siościegajzaj","sioście","gajzaj","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"siościekoniec","sioście","koniec","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"siostrabrat","siostra","brat","related","word","word",0.606215134739783,-0.824962807281187,0.484251311173385,0.0721879233318062,45,49,52,1,0.942307692307692,49,52,1,0.942307692307692,TRUE,TRUE,FALSE
"siostraklatworny","siostra","klatworny","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"siostramistrzostwo","siostra","mistrzostwo","unrelated","word","word",0.0226536138274502,0.0333701370002911,0.973005015445954,0.159961039182348,37,38,38,2,1,37,38,2,0.973684210526316,FALSE,FALSE,FALSE
"skarbbogactwo","skarb","bogactwo","related","word","word",0.378187200830234,-0.569904719193094,0.340126567919532,0.0742217020646093,21,23,24,0,0.958333333333333,19,24,0,0.791666666666667,FALSE,FALSE,FALSE
"skarbmarynarka wojenna","skarb","marynarka wojenna","unrelated","word","word",NA,1.29200721354075,1.41370012913957,0.204050037528035,48,54,55,1,0.981818181818182,52,55,1,0.945454545454545,FALSE,TRUE,FALSE
"skarbnawrzeć","skarb","nawrzeć","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skargamiasto","skarga","miasto","unrelated","word","word",0.121017090138815,-0.758930829003708,0.513351822009291,0.0801720852155612,41,42,42,0,1,39,42,0,0.928571428571429,FALSE,FALSE,FALSE
"skargaoskarżenie","skarga","oskarżenie","related","word","word",0.448991462902698,-0.294066998067591,0.744203576888687,0.133662908196499,31,35,36,1,0.972222222222222,36,37,0,0.972972972972973,FALSE,FALSE,FALSE
"skargazłakuj","skarga","złakuj","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skarnićgej","skarnić","gej","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skarnićprzestrawasz","skarnić","przestrawasz","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skaupikselekcjonować","skaupik","selekcjonować","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skaupikskardować","skaupik","skardować","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skinbautorytet","skinb","autorytet","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skinbnialny","skinb","nialny","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skinkdynazłam","skink","dynazłam","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skinkinformator","skink","informator","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sklepikmatematyka","sklepik","matematyka","unrelated","word","word",0.0289628944940273,-0.48292443773177,0.50643524348312,0.0746698029649328,46,50,50,2,1,49,50,2,0.98,TRUE,TRUE,FALSE
"sklepikprezysnie","sklepik","prezysnie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sklepiksklep","sklepik","sklep","related","word","word",0.736205503246798,-0.772044279758228,0.703568333914952,0.10488177476334,45,49,50,1,0.98,49,50,1,0.98,FALSE,TRUE,FALSE
"skonminalprezysnie","skonminal","prezysnie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skonminaltajemnica","skonminal","tajemnica","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skórakupujący","skóra","kupujący","unrelated","word","word",0.116756787649618,-0.100619723506108,0.898427165897358,0.161362282480054,31,32,33,0,0.96969696969697,32,33,0,0.96969696969697,FALSE,FALSE,FALSE
"skóratkanka","skóra","tkanka","related","word","word",0.551107923660584,-0.165913675361076,0.905337577763422,0.123200839471537,54,59,60,1,0.983333333333333,59,59,2,1,FALSE,TRUE,TRUE
"skórawspółsiębiorca","skóra","współsiębiorca","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skrajniebardzo","skrajnie","bardzo","related","word","word",0.451858449676852,-0.710415123266173,0.532051724714029,0.0784467470674233,46,48,49,0,0.979591836734694,48,49,0,0.979591836734694,FALSE,FALSE,FALSE
"skrajniepotwierdzenie","skrajnie","potwierdzenie","unrelated","word","word",0.147169845462945,-0.166081340541328,1.06126567795994,0.184742641565501,33,36,36,1,1,36,36,1,1,FALSE,FALSE,FALSE
"skrajnierozzin","skrajnie","rozzin","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skręcaćobracać","skręcać","obracać","related","word","word",0.539366052907343,-0.42268182665488,0.533253616534202,0.0888756027557004,36,39,39,1,1,37,40,0,0.925,FALSE,FALSE,FALSE
"skręcaćpatrol","skręcać","patrol","unrelated","word","word",0.132250243872055,-0.472199064699887,0.488411325095521,0.0728080615929557,45,45,50,0,0.9,45,50,0,0.9,TRUE,TRUE,FALSE
"skręcaćzemit","skręcać","zemit","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skręwiełanicowa","skręwie","łanicowa","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skręwieszafa","skręwie","szafa","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skrzewżynieprototyp","skrzewżynie","prototyp","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skrzewżyniesponcja","skrzewżynie","sponcja","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skrzynkakardynał","skrzynka","kardynał","unrelated","word","word",0.0857228013615422,-0.216979149064169,0.561699382960873,0.0992953606699832,32,34,35,0,0.971428571428571,34,35,0,0.971428571428571,FALSE,FALSE,FALSE
"skrzynkalotalny","skrzynka","lotalny","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skrzynkatorba","skrzynka","torba","related","word","word",0.489645143398457,-0.647959296844849,0.415354245685698,0.059951221388923,48,50,51,2,0.980392156862745,51,51,2,1,TRUE,TRUE,FALSE
"sktomniczkaczłowiek","sktomniczka","człowiek","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sktomniczkapsycholostrożny","sktomniczka","psycholostrożny","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skunokło","skuno","kło","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skunospotkanie","skuno","spotkanie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skupał sitdeprełach","skupał sit","deprełach","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skupał sitpoznać","skupał sit","poznać","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skupiać siękoncentrować się","skupiać się","koncentrować się","related","word","word",NA,0.0153309852879918,0.798903168134828,0.116532003827628,47,49,50,1,0.98,49,50,1,0.98,FALSE,TRUE,FALSE
"skupiać sięokrz","skupiać się","okrz","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"skupiać sięzakazać","skupiać się","zakazać","unrelated","word","word",NA,-0.179506259487981,0.994114770266164,0.157183346482805,40,47,47,2,1,47,47,2,1,FALSE,FALSE,FALSE
"sławaatlantycki","sława","atlantycki","unrelated","word","word",0.126553373942856,0.45747390743565,1.39870505241025,0.221154687020079,40,43,47,1,0.914893617021277,46,48,0,0.958333333333333,FALSE,FALSE,FALSE
"sławagwiazda","sława","gwiazda","related","word","word",0.333323072721456,-0.570006255907565,0.996160914331703,0.139490428882582,51,52,52,1,1,50,52,1,0.961538461538462,FALSE,TRUE,TRUE
"sławaszerwiek","sława","szerwiek","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"śledzićbranskowy","śledzić","branskowy","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"śledzićpościg","śledzić","pościg","related","word","word",0.268871207638632,-0.314665908518319,1.0005702392956,0.149156204755213,45,50,52,1,0.961538461538462,50,53,0,0.943396226415094,FALSE,TRUE,FALSE
"śledzićsiła","śledzić","siła","unrelated","word","word",0.0901773215561173,-0.700167582761777,0.463389730573341,0.0675923391102921,47,50,50,0,1,49,50,0,0.98,TRUE,TRUE,FALSE
"ślepygłuchy","ślepy","głuchy","related","word","word",0.639585585989253,-0.557012013820298,0.660466617264728,0.107141833262112,38,43,44,2,0.977272727272727,44,44,2,1,FALSE,FALSE,FALSE
"ślepymeset","ślepy","meset","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ślepyosobowość","ślepy","osobowość","unrelated","word","word",0.120434679912608,-0.270361168118295,0.84271574484218,0.125624646078432,45,50,50,1,1,47,50,1,0.94,FALSE,TRUE,FALSE
"slestwogwizdek","slestwo","gwizdek","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"slestworówża","slestwo","rówża","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ślidlumonitor","ślidlu","monitor","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ślidluszułpit","ślidlu","szułpit","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ślimakatak","ślimak","atak","unrelated","word","word",0.146809226536149,-0.195358159077747,1.00411263887748,0.146464881532791,47,49,50,0,0.98,50,50,0,1,FALSE,TRUE,FALSE
"ślimakspochetność","ślimak","spochetność","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ślimakżółw","ślimak","żółw","related","word","word",0.477235868350566,-0.733118619284007,0.692785972032598,0.103274435154877,45,48,50,2,0.96,47,50,2,0.94,FALSE,TRUE,FALSE
"słodkidochód","słodki","dochód","unrelated","word","word",0.125296437752431,-0.20642299370344,0.765221343139308,0.109317334734187,49,55,55,1,1,53,55,1,0.963636363636364,FALSE,TRUE,FALSE
"słodkisztokowy","słodki","sztokowy","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"słodkiuroczy","słodki","uroczy","related","word","word",0.657313189578896,-0.789555114147184,0.459259392412142,0.0649490861396478,50,54,57,0,0.947368421052632,53,55,2,0.963636363636364,TRUE,TRUE,TRUE
"slonsonustafina","slonson","ustafina","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"slonsonzamknięty","slonson","zamknięty","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"słownikafet","słownik","afet","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"słownikchory","słownik","chory","unrelated","word","word",0.147126519588437,-0.583994743273257,0.586862847375244,0.0829949398010962,50,53,53,1,1,52,52,2,1,TRUE,TRUE,TRUE
"słownikwyrażenie","słownik","wyrażenie","related","word","word",0.340162002088309,-0.377433905869066,0.482979195186383,0.0712113973203982,46,48,50,2,0.96,48,50,2,0.96,TRUE,TRUE,FALSE
"słowoanosfinowy","słowo","anosfinowy","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"słowowizja","słowo","wizja","unrelated","word","word",0.128987655121253,-0.410554424827736,0.818055279072427,0.123326473566033,44,49,50,2,0.98,49,50,2,0.98,FALSE,TRUE,FALSE
"słowowyrok","słowo","wyrok","related","word","word",0.0740878895979105,-0.746827932221086,0.322949504720976,0.05458842959548,35,41,41,0,1,40,41,0,0.975609756097561,FALSE,FALSE,FALSE
"słuchaćgóra","słuchać","góra","unrelated","word","word",0.100808744246677,-0.612353266620211,0.444612652458619,0.085565744860699,27,30,30,0,1,30,30,0,1,FALSE,FALSE,FALSE
"słuchaćsłyszeć","słuchać","słyszeć","related","word","word",0.558215277665703,-0.40361296095606,0.790081904597208,0.120486360896736,43,44,44,0,1,44,44,0,1,FALSE,FALSE,FALSE
"słuchaćtynaś","słuchać","tynaś","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"slufkarimieszowany","slufka","rimieszowany","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"slufkastale","slufka","stale","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smacznydyskułach","smaczny","dyskułach","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smacznyodcisk palca","smaczny","odcisk palca","unrelated","word","word",NA,0.432466154669285,1.24050595218179,0.14619502848167,72,74,78,0,0.948717948717949,72,76,2,0.947368421052632,FALSE,TRUE,TRUE
"smacznypyszny","smaczny","pyszny","related","word","word",0.687493816021741,-0.622617580004432,0.710432720893771,0.103627262792996,47,52,52,1,1,52,52,1,1,FALSE,TRUE,FALSE
"smakświeca","smak","świeca","unrelated","word","word",0.111081382583816,-0.689711755920458,0.462044356546405,0.0843573722161419,30,32,35,1,0.914285714285714,30,35,1,0.857142857142857,FALSE,FALSE,FALSE
"smakzakrewnie","smak","zakrewnie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smakzapach","smak","zapach","related","word","word",0.674092846108373,-0.430817032875325,2.16005027652452,0.387956482308205,31,33,33,3,1,29,32,4,0.90625,FALSE,FALSE,FALSE
"smatzagłenici","smat","zagłenici","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smatzwykle","smat","zwykle","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"śmiecimarytlić","śmieci","marytlić","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"śmieciodpady","śmieci","odpady","related","word","word",0.555861083250214,-0.347668146443845,0.538944336112584,0.0769920480160834,49,50,52,1,0.961538461538462,48,52,1,0.923076923076923,TRUE,TRUE,FALSE
"śmieciw normie","śmieci","w normie","unrelated","word","word",NA,2.08004724479232e-05,0.495898736562599,0.0826497894270998,36,37,39,0,0.948717948717949,38,39,0,0.974358974358974,FALSE,FALSE,FALSE
"śmierćniepokuter","śmierć","niepokuter","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"śmierćproblem","śmierć","problem","unrelated","word","word",0.0192614787746454,-0.720379675669059,0.410376226070944,0.0605066735313643,46,49,50,1,0.98,49,50,1,0.98,TRUE,TRUE,FALSE
"śmierćzniknięcie","śmierć","zniknięcie","related","word","word",0.352951102560518,-0.154831938325568,0.922849398894118,0.126763113871805,53,56,56,3,1,55,57,2,0.964912280701754,FALSE,TRUE,TRUE
"śmiertelnieamuca","śmiertelnie","amuca","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"śmiertelniereligia","śmiertelnie","religia","unrelated","word","word",0.113905954185045,-0.680170568272941,0.453563509438079,0.0676132559477941,45,47,49,0,0.959183673469388,49,49,0,1,FALSE,FALSE,FALSE
"śmiertelniezabójczy","śmiertelnie","zabójczy","related","word","word",0.244917358393542,-0.338006656063581,0.812006975458433,0.116000996494062,49,50,50,2,1,50,50,2,1,FALSE,TRUE,FALSE
"śmieszsienie meizifotoność","śmieszsienie meizi","fotoność","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"śmieszsienie meiziociężale","śmieszsienie meizi","ociężale","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"śmietkowityhojny","śmietkowity","hojny","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"śmietkowitypomniabać","śmietkowity","pomniabać","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"śmietupiersować","śmietu","piersować","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"śmietuwyrok","śmietu","wyrok","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smoklew","smok","lew","related","word","word",0.502990970999447,-0.866618060253887,0.570009317456266,0.0822737582184925,48,50,50,1,1,50,50,1,1,TRUE,TRUE,FALSE
"smoknieobecność","smok","nieobecność","unrelated","word","word",0.1252886264775,-0.239215919846903,0.597002120697209,0.107224746198447,31,32,32,0,1,31,32,0,0.96875,FALSE,FALSE,FALSE
"smokszczebramka","smok","szczebramka","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"śmośćkrepiękność","śmość","krepiękność","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"śmośćprzyjazny","śmość","przyjazny","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smutnynadajnik","smutny","nadajnik","unrelated","word","word",0.11992710439506,-0.0893197832440759,0.981139884805616,0.168264102071047,34,37,39,1,0.948717948717949,39,39,1,1,FALSE,FALSE,FALSE
"smutnyobrionyc","smutny","obrionyc","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"smutnytragiczny","smutny","tragiczny","related","word","word",0.515834408029422,-0.23783931905887,1.41333338617471,0.215531320794983,43,46,50,1,0.92,45,50,1,0.9,FALSE,TRUE,FALSE
"sobotadyków","sobota","dyków","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sobotaniedziela","sobota","niedziela","related","word","word",0.748275634260044,-0.85190010794694,0.412836047569205,0.0669708503306835,38,42,43,0,0.976744186046512,43,43,0,1,FALSE,FALSE,FALSE
"sobotaprodukt","sobota","produkt","unrelated","word","word",0.0408412423362846,-0.658380667887515,0.488909337473042,0.067156862315077,53,53,53,2,1,54,54,1,1,TRUE,TRUE,TRUE
"socmentachodzień","socmenta","chodzień","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"socmentawzrost","socmenta","wzrost","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"soczebiologiczny","socze","biologiczny","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"soczeustabita","socze","ustabita","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sofajasny","sofa","jasny","unrelated","word","word",0.126093621342207,-0.501480295385156,0.659226990329683,0.0993822081181275,44,46,48,0,0.958333333333333,43,48,0,0.895833333333333,FALSE,FALSE,FALSE
"sofałóżko","sofa","łóżko","related","word","word",0.397698370845487,-0.72475394778935,0.470174476243567,0.0678638401063287,48,52,54,1,0.962962962962963,50,54,1,0.925925925925926,TRUE,TRUE,FALSE
"sofazałożebrach","sofa","założebrach","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"solaćkartel","solać","kartel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"solaćzwiąwowy","solać","zwiąwowy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"solidnyagencja","solidny","agencja","related","word","word",0.0913833383692099,-0.453207439397397,0.662693378835798,0.117148745505555,32,33,35,2,0.942857142857143,33,35,2,0.942857142857143,FALSE,FALSE,FALSE
"solidnynadzenie","solidny","nadzenie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"solidnywąż gumowy","solidny","wąż gumowy","unrelated","word","word",NA,0.712578637345376,1.08880768696276,0.222251938423231,24,26,28,0,0.928571428571429,27,28,0,0.964285714285714,FALSE,FALSE,FALSE
"sotrumnyłączyć","sotrumny","łączyć","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sotrumnysrzeprny","sotrumny","srzeprny","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spadekdziedziczyć","spadek","dziedziczyć","related","word","word",0.425578099997902,0.296662253322422,1.012234417649,0.171098844971739,35,36,39,2,0.923076923076923,35,38,3,0.921052631578947,FALSE,FALSE,FALSE
"spadekpirza","spadek","pirza","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spadekwojskowy","spadek","wojskowy","unrelated","word","word",0.149056962260041,-0.520219532878054,0.641421230045866,0.0872863735444843,54,57,58,3,0.982758620689655,57,58,3,0.982758620689655,TRUE,TRUE,TRUE
"specjalnynaosobnik","specjalny","naosobnik","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"specjalnyunikalny","specjalny","unikalny","related","word","word",0.521973280507459,-0.156029746754976,0.805217246781443,0.120034700030569,45,48,50,1,0.96,50,50,1,1,FALSE,TRUE,FALSE
"specjalnyzaufanie","specjalny","zaufanie","unrelated","word","word",0.107311187729654,-0.56784012619516,0.57177193051329,0.0904050801286762,40,41,41,0,1,39,41,0,0.951219512195122,FALSE,FALSE,FALSE
"spetecznymótrójwy","speteczny","mótrójwy","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spetecznyszczęśliwy","speteczny","szczęśliwy","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spichodocisk","spicho","docisk","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spichoświat","spicho","świat","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"spisekoszustwo","spisek","oszustwo","related","word","word",0.494516401060476,-0.421629205012904,0.587214761890226,0.0917075384009187,41,41,42,1,0.976190476190476,37,42,1,0.880952380952381,FALSE,FALSE,FALSE
"spisekścigze","spisek","ścigze","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
