"url_lab","timestamp","uuid","url_special_code","keep","n_trials","correct.y","n_answered","start","end","study_length"
"2051",2022-12-19 09:49:17,"176cc0c3-eb79-4b26-aa20-f70e645efeb8",NA,"keep",102,0.92156862745098,102,2022-12-19 09:49:58,2022-12-19 09:51:48,1.83908333381017
"2051",2022-12-20 15:31:58,"1d6dc846-f280-4887-b487-17447476d427",NA,"keep",300,0.97,300,2022-12-20 15:32:42,2022-12-20 15:39:57,7.23798333406448
"2051",2022-12-20 16:05:42,"e96ab075-7919-4990-8342-259f8d366b10",NA,"keep",200,0.955,200,2022-12-20 16:06:23,2022-12-20 16:11:01,4.63371666669846
"2051",2022-12-19 05:13:47,"ef00df3d-80b6-4d4c-b498-1c38ea4b77e5",NA,"keep",800,0.905,799,2022-12-19 05:14:51,2022-12-19 05:33:18,18.4593333323797
"2051",2022-12-19 13:04:38,"342a16a2-58d6-49b9-95f7-26645a5cd455",NA,"keep",400,0.9725,400,2022-12-19 13:05:39,2022-12-19 13:15:41,10.0360500017802
"2051",2022-12-19 12:37:15,"56ff19ff-d782-4e32-8be9-9bbfb3c0ee08",NA,"keep",300,0.953333333333333,300,2022-12-19 12:38:21,2022-12-19 12:47:22,9.01233333349228
"2051",2022-12-19 18:09:46,"1b783fd5-9ae2-4ca7-b9d0-3de0a9e7d6e8",NA,"keep",200,0.9,200,2022-12-19 18:10:31,2022-12-19 18:16:10,5.64591666460037
"2051",2022-12-19 05:12:25,"83002728-7736-4a64-a1f2-421c3fa37b67",NA,"keep",800,0.8825,800,2022-12-19 05:14:25,2022-12-19 05:32:49,18.3926166653633
"2051",2022-12-19 08:35:14,"229b1053-9ffe-427e-8a64-c22c14cc913a",NA,"keep",800,0.93125,800,2022-12-19 08:36:01,2022-12-19 08:57:24,21.3841166694959
"2051",2022-12-19 11:47:52,"27d14427-305c-42cf-b352-2a34e7a1dfe6",NA,"exclude",300,0,0,2022-12-19 11:49:15,2022-12-19 12:07:43,18.4577833334605
"2051",2022-12-20 17:22:33,"ffd46794-99bd-4913-ae4d-8570b3ede41b",NA,"keep",200,0.95,200,2022-12-20 17:23:13,2022-12-20 17:27:19,4.0941499988238
"2051",2022-12-19 13:48:04,"2aedbbe2-ea61-46a7-80d4-90dc5d63b156",NA,"keep",300,0.97,300,2022-12-19 13:48:50,2022-12-19 13:55:56,7.11553333202998
"2051",2022-12-20 17:53:21,"17c1ece1-8fd6-4a32-8bf9-0db8b03f6031",NA,"keep",800,0.93875,800,2022-12-20 17:53:57,2022-12-20 18:13:38,19.6926833351453
