"word_combo","nl_cue","nl_target","type","cue_type","target_type","nl_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"gezondheidcrimineel","gezondheid","crimineel","unrelated","word","word",0.0761373397234492,-0.459841964680205,0.284699967640199,0.116228275084228,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"gezondheidopleiding","gezondheid","opleiding","related","word","word",0.263242953482349,-0.600254129439593,0.467273771548439,0.17661288481434,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"gezondheidwebied","gezondheid","webied","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gezondnormaal","gezond","normaal","related","word","word",0.430157439275816,-0.691252736649823,0.241560210293161,0.062370578104785,15,15,15,0,1,13,15,0,0.866666666666667,FALSE,FALSE,FALSE
"gezondonzichtun","gezond","onzichtun","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"giasellendig","gias","ellendig","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"giasgozersla","gias","gozersla","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gihifmarelasercomputer","gihifmarelaser","computer","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gihifmarelasermeht","gihifmarelaser","meht","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ginningkuifd","ginning","kuifd","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ginningnek","ginning","nek","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glamkergen","glam","kergen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glamsnee","glam","snee","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glaschinis","glas","chinis","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glasdom","glas","dom","unrelated","word","word",0.116622344391228,-0.713074593522107,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"glasfles","glas","fles","related","word","word",0.563413167922872,-0.773869151240558,0.304032177563121,0.091669150651962,11,11,11,0,1,11,11,0,1,FALSE,FALSE,FALSE
"gleinkonnida","glein","konnida","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gleinpoker","glein","poker","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glimcastgedos","glimcast","gedos","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glimcastgorilla","glimcast","gorilla","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glimlachlachen","glimlach","lachen","related","word","word",0.42046977350025,-0.749077721679542,0.442558434137431,0.221279217068715,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"glimlachtrekken","glimlach","trekken","unrelated","word","word",0.144850188327,-0.455846139721457,0.622194342884881,0.20739811429496,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"glimlachwarkdelin","glimlach","warkdelin","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glisding","glis","ding","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glisinschatmatie","glis","inschatmatie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glorieusefmerk","glorieus","efmerk","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glorieusglorie","glorieus","glorie","related","word","word",0.705748162476663,-0.0426441691986204,1.60884690262211,0.568813277367535,8,8,8,0,1,7,8,0,0.875,FALSE,FALSE,FALSE
"glorieuskat","glorieus","kat","unrelated","word","word",0.137898720220477,-0.687092142521035,0.107588456298577,0.0481150203755768,5,5,6,0,0.833333333333333,2,6,0,0.333333333333333,FALSE,FALSE,FALSE
"godbedrijf","god","bedrijf","unrelated","word","word",0.131290981755446,-0.539651170191558,0.474076469515361,0.335222686395289,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"godbrird","god","brird","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"godgoddelijk","god","goddelijk","related","word","word",0.494061416918746,-0.486768078225009,0.476283000689502,0.213000233213861,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"goedbado","goed","bado","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"goedslecht","goed","slecht","related","word","word",0.691509235727643,-0.412455281269919,0.739583631605595,0.330751855063254,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"goedstrijd","goed","strijd","unrelated","word","word",0.12817883813803,-0.311153983280297,0.611261153025669,0.176455895622265,12,12,12,0,1,11,12,0,0.916666666666667,FALSE,FALSE,FALSE
"gokkendecember","gokken","december","unrelated","word","word",0.118441337973412,-0.701898151499876,0.177398617080879,0.0724226821539222,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"gokkenpoker","gokken","poker","related","word","word",0.549986334811047,2.57584981713938,NA,NA,1,1,2,0,0.5,2,2,0,1,FALSE,FALSE,FALSE
"gokkenruchtmedoer","gokken","ruchtmedoer","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"golfcomité","golf","comité","unrelated","word","word",0.0722925457397057,0.266366911883068,0.7198746988347,0.2399582329449,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"golfepel","golf","epel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"golftennis","golf","tennis","related","word","word",0.452513417098676,-0.381902224241084,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"golschopkaner","golschop","kaner","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"golschopwaardig","golschop","waardig","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"göometer","göo","meter","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"göopidu","göo","pidu","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"goritmaxiens","gorit","maxiens","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"goritvergezellen","gorit","vergezellen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gorkargu","gork","argu","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gorkstad","gork","stad","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"goudenflappun","gouden","flappun","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"goudenwiskunde","gouden","wiskunde","unrelated","word","word",0.137121019156178,-0.33848803622173,0.0700800876073065,0.0350400438036533,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"goudenzilver","gouden","zilver","related","word","word",0.483339084490855,-0.267518665376545,0.581870738154325,0.193956912718108,9,9,10,0,0.9,10,10,0,1,FALSE,FALSE,FALSE
"gouverneuratfoomst","gouverneur","atfoomst","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gouverneurjasje","gouverneur","jasje","unrelated","word","word",0.0719284332509824,-0.867673598772934,NA,NA,1,1,2,0,0.5,2,2,0,1,FALSE,FALSE,FALSE
"gouverneursenator","gouverneur","senator","related","word","word",0.602071677991258,-0.26439901571178,0.403667748054212,0.164796668058529,6,6,7,0,0.857142857142857,5,7,0,0.714285714285714,FALSE,FALSE,FALSE
"gouvertandhuwelijk","gouvertand","huwelijk","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gouvertandrisping","gouvertand","risping","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"govinsmuseum","govins","museum","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"govinswarkdelin","govins","warkdelin","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gozerbro","gozer","bro","related","word","word",0.385723664171956,-0.850367746342031,0.147049289049787,0.0735246445248934,4,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"gozerdemocratie","gozer","democratie","unrelated","word","word",0.0983602624999168,-0.154795314454048,0.519440375677637,0.259720187838819,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"gozermuidheid","gozer","muidheid","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"graandoig","graan","doig","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"graanironisch","graan","ironisch","unrelated","word","word",0.067982049176812,0.204942992338874,0.452771821048365,0.184843321913205,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"graanmeel","graan","meel","related","word","word",0.591770123000984,-0.60558018348773,0.280998521589353,0.114717166061726,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"grafbegraafplaats","graf","begraafplaats","related","word","word",0.526189951397798,-0.592053668774472,0.396316636035335,0.17723818775781,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"graffantastisch","graf","fantastisch","unrelated","word","word",0.042474656878909,-0.264098342248595,0.257678012662595,0.182205870116394,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"grafwotz","graf","wotz","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"granbelegger","gran","belegger","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grannettanburgespronter","grannettan","burgespronter","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grannettanzitten","grannettan","zitten","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"granvermantren","gran","vermantren","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gravenamerikaans voetbal","graven","amerikaans voetbal","unrelated","word","word",NA,0.537320069874238,1.15471056823731,0.516402264983206,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"gravenbegraven","graven","begraven","related","word","word",0.603127857932083,-0.470046197732004,0.225826350490849,0.100992614161646,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"gravengraptic","graven","graptic","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gredencommissaris","greden","commissaris","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gredenonbestem","greden","onbestem","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"griepbroer","griep","broer","unrelated","word","word",0.102078299852665,-0.84829974878456,0.281473329292386,0.140736664646193,4,4,4,0,1,2,4,0,0.5,FALSE,FALSE,FALSE
"griephitwen","griep","hitwen","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"griepziekte","griep","ziekte","related","word","word",0.527996274210962,-0.75104127595876,0.277287326464589,0.124006662254799,5,6,6,0,1,5,6,0,0.833333333333333,FALSE,FALSE,FALSE
"grijderdoma","grijder","doma","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grijderwapen","grijder","wapen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grijpenderaarsnium","grijpen","deraarsnium","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grijpenvangen","grijpen","vangen","related","word","word",0.38901737727739,-0.646699397345149,0.250587763791452,0.11206625483347,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"grijpenwetenschap","grijpen","wetenschap","unrelated","word","word",0.149729210683192,-0.758298580826578,0.0899133899168436,0.033984067036393,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"gristpaspoort","grist","paspoort","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gristvalkuurde","grist","valkuurde","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"groenoranje","groen","oranje","related","word","word",0.650783630853053,-0.63126572362238,0.526653417524153,0.215005357371187,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"groenthegeld","groen","thegeld","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"groenwaardigheid","groen","waardigheid","unrelated","word","word",0.0888110531814803,2.17421628537409,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"grokonst","grok","onst","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grokzoon","grok","zoon","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grompbluckwaard","gromp","bluckwaard","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grompmissie","gromp","missie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grootfub","groot","fub","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grootredder","groot","redder","unrelated","word","word",0.0697167648790719,2.19373948745435,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"grootreusachtig","groot","reusachtig","related","word","word",0.504577532498878,0.305861589670271,0.294176618244378,0.147088309122189,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"grootvaderee","grootvader","ee","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grootvadergrootmoeder","grootvader","grootmoeder","related","word","word",0.645703908809248,-0.844793928912751,0.375932660934657,0.187966330467328,4,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"grootvadervanille","grootvader","vanille","unrelated","word","word",0.0158222087836352,-0.535944189934348,0.565229380643576,0.188409793547859,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"grote oceaanatlantische oceaan","grote oceaan","atlantische oceaan","related","word","word",NA,2.06119827169915,3.21026815464924,1.60513407732462,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"grote oceaangrondwet","grote oceaan","grondwet","unrelated","word","word",NA,-0.497650088528806,0.504017483413093,0.290994629724827,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"grote oceaanmogesteldheid","grote oceaan","mogesteldheid","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gruudvader","gruud","vader","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gruudvreesc","gruud","vreesc","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guerkmarteraar","guerk","marteraar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guerkschepsel","guerk","schepsel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gusterbolis","guster","bolis","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gusterbruiloft","guster","bruiloft","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guteertaanslagken","guteert","aanslagken","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guteertoverleven","guteert","overleven","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guuftigbargborger","guuftig","bargborger","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guuftigvoldoende","guuftig","voldoende","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haadling","haad","ling","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haadverdrie","haad","verdrie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haaitwie","haai","twie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haaivis","haai","vis","related","word","word",0.621801408646581,-0.454711754212683,0.441029966898493,0.220514983449247,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"haaiwachtwoord","haai","wachtwoord","unrelated","word","word",0.119127021956423,-0.579761523150826,0.389344114598138,0.137653931823708,8,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"haarartillerie","haar","artillerie","unrelated","word","word",0.0709669099824295,NA,NA,NA,NA,0,3,0,0,3,3,0,1,FALSE,FALSE,NA
"haarbaard","haar","baard","related","word","word",0.259513890436863,-1.12522276438148,NA,NA,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE
"haardramdeg","haar","dramdeg","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haarërenpospoerd","haarëren","pospoerd","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haarërenschildpad","haarëren","schildpad","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haatfurk","haat","furk","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haatliefde","haat","liefde","related","word","word",0.379892653083657,-0.747856831984714,0.440948815561391,0.146982938520464,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"haatslagen","haat","slagen","unrelated","word","word",0.0674730959031711,-0.334171556523873,0.519621054265405,0.212134407092882,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"habeinstrutie","habe","instrutie","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"habeverrader","habe","verrader","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"halfkookfel","half","kookfel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"halfkwart","half","kwart","related","word","word",0.505430405048283,-0.101028848957477,0.34200612312006,0.241834848865516,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"halfsnel","half","snel","unrelated","word","word",0.104568654640105,-0.544034613999522,0.500901305167478,0.18932289783726,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"halloauto","hallo","auto","unrelated","word","word",0.112302387398916,-1.04614214360455,0.238595279748885,0.106703052925817,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"hallodoei","hallo","doei","related","word","word",0.472327254387649,-0.634188728041087,0.547551673384118,0.223537034599694,6,6,6,0,1,6,6,0,1,FALSE,FALSE,FALSE
"hallolds","hallo","lds","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hamelird","hamel","ird","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hameltennis","hamel","tennis","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hamgenonderzoeker","hamgen","onderzoeker","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hamgenulk","hamgen","ulk","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"handarm","hand","arm","related","word","word",0.491050921661946,-0.926841667480487,0.171624631108697,0.0990875269701764,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"handmysterie","hand","mysterie","unrelated","word","word",0.141620374386707,-0.268933867354694,0.785056387167153,0.277559347489853,8,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"handplinstuf","hand","plinstuf","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"handtekeningfotograaf","handtekening","fotograaf","related","word","word",0.225828651866888,-0.548891034084677,0.26722945959911,0.119508647450829,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"handtekeningonderwerp","handtekening","onderwerp","unrelated","word","word",0.0441621104436633,-0.424136873510268,0.438513691977293,0.196109284865126,5,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"handtekeningtaelt","handtekening","taelt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hardmeclub","hard","meclub","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hardvrouw","hard","vrouw","unrelated","word","word",0.139792651463947,-0.232607996187034,0.828115715523089,0.292783119026763,8,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"hardzwaar","hard","zwaar","related","word","word",0.379547793751799,-0.712016350836085,0.254021343552284,0.146659291079821,3,3,3,0,1,1,2,1,0.5,FALSE,FALSE,FALSE
"haronhitwen","haron","hitwen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"haronjuliet","haron","juliet","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hartlegadankbaarheid","hartlega","dankbaarheid","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hartlegaviso","hartlega","viso","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hatinely","hati","nely","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hatipuber","hati","puber","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hatzhaad","hatz","haad","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hatznucleair","hatz","nucleair","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hatzprijs","hatz","prijs","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hatzstraheid","hatz","straheid","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heensicalang","heensica","lang","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heensicazolfschijnlijk","heensica","zolfschijnlijk","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heerbewond","heer","bewond","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heerdame","heer","dame","related","word","word",0.19857319369377,-0.489332390748396,0.780481819976341,0.39024090998817,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"heerprivacy","heer","privacy","unrelated","word","word",0.0226537928140325,-0.474491786629041,0.330163773545385,0.0953100717665453,12,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"heersuleconcert","heersule","concert","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heersuletroetisch","heersule","troetisch","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heetficast","heet","ficast","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heetkoud","heet","koud","related","word","word",0.331460237936146,0.816786001346324,2.35037049896943,1.35698704027536,3,3,3,0,1,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"heetprocedure","heet","procedure","unrelated","word","word",0.124504913668843,-0.195735390973875,0.840200415981873,0.48508993634037,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"heivobelofte","heivo","belofte","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heivomogra","heivo","mogra","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heldgesloten","held","gesloten","unrelated","word","word",0.0517400951670759,-0.458570260055524,0.0894861417016063,0.0447430708508031,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"heldredder","held","redder","related","word","word",0.555589271070304,-0.622327645722703,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"heldvrotel","held","vrotel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
