"url_lab","timestamp","uuid","url_special_code","keep","n_trials","correct.y","n_answered","start","end","study_length"
"169",2023-03-14 14:21:48,"6d3993f7-47ac-4812-a826-f5bf61a47b4f",NA,"keep",800,0.95,799,2023-03-14 14:23:30,2023-03-14 14:42:14,18.7414499998093
"169",2023-03-13 13:57:46,"2c333ac5-7319-4630-99ff-3fb198614c0f",NA,"keep",800,0.87625,800,2023-03-13 13:59:44,2023-03-13 14:15:15,15.5309000015259
"169",2023-03-14 19:37:47,"0fda8477-6882-43c8-b8c4-3d9c725b0ed2",NA,"keep",800,0.9525,800,2023-03-14 19:38:58,2023-03-14 19:53:06,14.1424333333969
"169",2023-03-13 15:30:37,"94f1ab20-d7c6-4868-9fe2-f759471f8137",NA,"keep",800,0.93,799,2023-03-13 15:32:25,2023-03-13 15:51:41,19.2689666668574
"169",2023-03-14 10:26:28,"64a559aa-0d78-429f-9be4-40834a609ad4",NA,"keep",800,0.97875,797,2023-03-14 10:28:02,2023-03-14 10:46:58,18.9380000034968
"169",2023-03-15 07:15:27,"daa8c91f-8c4e-4477-b6c5-abdc1102db9e",NA,"keep",800,0.9775,799,2023-03-15 07:16:45,2023-03-15 07:36:49,20.0736166636149
"169",2023-03-15 11:28:07,"28f2a79f-8519-4c3c-8d15-6b5d8fa19a8d",NA,"keep",800,0.92625,800,2023-03-15 11:29:34,2023-03-15 11:47:21,17.7735500017802
"169",2023-03-15 22:09:07,"3a6015b0-0fe7-4169-aec0-8779f1784836",NA,"keep",800,0.97625,791,2023-03-15 22:11:37,2023-03-15 22:31:57,20.3298500021299
"169",2023-03-15 14:02:49,"4bc6a055-4980-4ea1-87d3-ac243ac22250",NA,"keep",800,0.97,799,2023-03-15 14:04:01,2023-03-15 14:20:32,16.5181333343188
"169",2023-03-15 19:28:47,"938296f5-eadb-44d9-be6e-9f427173e61b",NA,"keep",800,0.9125,799,2023-03-15 19:30:15,2023-03-15 19:46:11,15.9444833318392
"169",2023-03-16 13:34:40,"82ff1109-dd35-46e5-b427-e78fa3cd988c",NA,"keep",800,0.96625,796,2023-03-16 13:36:26,2023-03-16 13:58:58,22.5363833347956
"169",2023-03-17 15:04:41,"59838675-d13b-4370-9439-e913804fd48e",NA,"keep",800,0.96375,800,2023-03-17 15:06:21,2023-03-17 15:24:24,18.0392666697502
"169",2023-03-14 20:01:48,"0d795859-f2ca-4375-adcf-aec5df72c040",NA,"keep",800,0.97125,800,2023-03-14 20:02:58,2023-03-14 20:22:15,19.2757000009219
"169",2023-03-13 20:08:32,"f60e0fc1-2aba-474d-9e2e-21601a96b65d",NA,"keep",800,0.97,800,2023-03-13 20:10:01,2023-03-13 20:30:28,20.4442499995232
