"word_combo","es_cue","es_target","type","cue_type","target_type","es_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"natingaciónfertimo","natingación","fertimo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natorfonbotaje","nator","fonbotaje","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"natorlleno","nator","lleno","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naturalartificial","natural","artificial","related","word","word",0.488992430890554,-0.389818412539559,0.656452187650062,0.0937788839500089,49,50,50,2,1,45,51,1,0.88235294117647,FALSE,TRUE,FALSE
"naturalcalinez","natural","calinez","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"naturalgrupo","natural","grupo","unrelated","word","word",0.123063267781638,-0.62742078008813,0.470684964573059,0.0717787841744441,43,49,50,2,0.98,48,50,2,0.96,TRUE,TRUE,FALSE
"naturalmentebillón","naturalmente","billón","unrelated","word","word",0.0673645689880647,-0.0238799905760306,0.750133366034843,0.159928971000874,22,23,29,0,0.793103448275862,29,29,0,1,FALSE,FALSE,FALSE
"naturalmentegeneralmente","naturalmente","generalmente","related","word","word",0.409241698194559,-0.292387788734592,0.681714338516564,0.126591174630979,29,29,29,2,1,28,29,2,0.96551724137931,FALSE,FALSE,FALSE
"naturalmentehoganto","naturalmente","hoganto","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"navalflota","naval","flota","related","word","word",0.416659087181848,-0.127094508675503,0.856462015538109,0.117644105454946,53,57,59,0,0.966101694915254,44,58,1,0.758620689655172,FALSE,TRUE,TRUE
"navalhumada","naval","humada","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"navaltoalla","naval","toalla","unrelated","word","word",0.0963857735841689,-0.540156923359349,0.689384020378723,0.0995040124351705,48,49,50,1,0.98,41,50,1,0.82,FALSE,TRUE,FALSE
"navegacióncomsidor","navegación","comsidor","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"navegacióncomunicación","navegación","comunicación","related","word","word",0.470339842084473,-0.392121995041598,0.927511962096174,0.13826531981275,45,49,50,1,0.98,49,50,1,0.98,FALSE,TRUE,FALSE
"navegaciónpuerta","navegación","puerta","unrelated","word","word",0.106586762994667,-0.736621612622793,0.5833554059939,0.0712682058125217,67,67,68,2,0.985294117647059,69,69,1,1,TRUE,TRUE,TRUE
"navidadactualizar","navidad","actualizar","unrelated","word","word",0.131687388524131,-0.345241808083244,0.411142662966922,0.0612895295229548,45,48,50,1,0.96,47,50,1,0.94,TRUE,TRUE,FALSE
"navidaddequinción","navidad","dequinción","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"navidadfestividad","navidad","festividad","related","word","word",0.578443438812652,-0.140619097993728,0.739703726606704,0.10906336442596,46,49,50,1,0.98,47,50,1,0.94,FALSE,TRUE,FALSE
"nazodadesdinlla","nazodad","esdinlla","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nazodadinspección","nazodad","inspección","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"necesariobolsa","necesario","bolsa","unrelated","word","word",0.133933391860027,-0.509659518465053,0.893382727872438,0.151009242712472,35,35,37,1,0.945945945945946,35,37,1,0.945945945945946,FALSE,FALSE,FALSE
"necesariochelpido","necesario","chelpido","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"necesarionecesitar","necesario","necesitar","related","word","word",0.361467834197959,-0.52855909807465,0.512952506176466,0.0698039945785655,54,54,54,0,1,53,54,0,0.981481481481482,TRUE,TRUE,TRUE
"nelpitalidadfresco","nelpitalidad","fresco","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nelpitalidadgonblar","nelpitalidad","gonblar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nerreconcierto","nerre","concierto","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nerreHampinguesa","nerre","Hampinguesa","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nersiapital","nersia","pital","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nersiasuperior","nersia","superior","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nertestableo","nertesta","bleo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nertestaprobar","nertesta","probar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nerviomúsculo","nervio","músculo","related","word","word",0.610730356258344,-0.591857607673692,0.731493907415172,0.107852892624682,46,49,50,1,0.98,48,50,1,0.96,FALSE,TRUE,FALSE
"nervioplata","nervio","plata","unrelated","word","word",0.080059077485293,-0.462350835433225,0.741105219063245,0.101798630835844,53,57,58,0,0.982758620689655,55,58,0,0.948275862068966,FALSE,TRUE,TRUE
"nervioprivoriento","nervio","privoriento","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neuronalcerebral","neuronal","cerebral","related","word","word",0.655647169712803,-0.224899860596751,1.83184885745691,0.301154097062392,37,37,38,3,0.973684210526316,37,38,3,0.973684210526316,FALSE,FALSE,FALSE
"neuronalfirmar","neuronal","firmar","unrelated","word","word",0.115396886114755,-0.618474032753978,0.478897928699613,0.0738955546882573,42,44,46,2,0.956521739130435,42,46,2,0.91304347826087,FALSE,FALSE,FALSE
"neuronalzatación","neuronal","zatación","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"niaercambez","niaer","cambez","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"niaerobservar","niaer","observar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"niandiscisitivo","nian","discisitivo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nianescritor","nian","escritor","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nichacontrario","nicha","contrario","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nichasamilite","nicha","samilite","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nidohuevo","nido","huevo","related","word","word",0.430620510020312,-0.706720231311563,0.377705539406382,0.0550940152942196,47,53,54,0,0.981481481481482,39,54,0,0.722222222222222,TRUE,TRUE,FALSE
"nidoúltimo","nido","último","unrelated","word","word",0.0995339216561726,-0.473780536671534,0.524059546094181,0.0861548586655887,37,42,43,3,0.976744186046512,38,43,3,0.883720930232558,FALSE,FALSE,FALSE
"nidovuntar","nido","vuntar","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"niedafemenino","nieda","femenino","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"niedainviesco","nieda","inviesco","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nietoautobús","nieto","autobús","unrelated","word","word",0.10877555744087,-0.61021951234829,0.517140415209357,0.0738772021727652,49,51,51,0,1,48,51,0,0.941176470588235,TRUE,TRUE,FALSE
"nietodisfleto","nieto","disfleto","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nietosobrino","nieto","sobrino","related","word","word",0.61104124978286,-0.573701149368701,0.551492700494897,0.080443478068839,47,53,54,0,0.981481481481482,49,53,1,0.924528301886792,TRUE,TRUE,FALSE
"niflabaniente","nifla","baniente","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nifladepresión","nifla","depresión","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nilaciónMalieta","nilación","Malieta","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nilaciónmartillo","nilación","martillo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nildadactualizar","nildad","actualizar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nildadestubir","nildad","estubir","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nimoraexterno","nimora","externo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nimoraniludar","nimora","niludar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"niñaanálisis","niña","análisis","unrelated","word","word",0.0753761657011152,-0.537822461425459,0.494803805429767,0.0714187775652318,48,50,51,0,0.980392156862745,48,51,0,0.941176470588235,TRUE,TRUE,FALSE
"niñaniño","niña","niño","related","word","word",0.758297567905677,-0.899802108439274,0.296293987151179,0.045184409438702,43,47,50,0,0.94,47,50,0,0.94,TRUE,TRUE,FALSE
"niñasuznidad","niña","suznidad","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"niñeraamposa","niñera","amposa","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"niñeracriada","niñera","criada","related","word","word",0.56152853552914,-0.559051319586781,0.563362085396321,0.0902101306582968,39,40,40,1,1,39,40,1,0.975,FALSE,FALSE,FALSE
"niñeraimportancia","niñera","importancia","unrelated","word","word",0.0328597187059428,-0.358339928773152,0.53834873874791,0.0785262342003661,47,48,50,0,0.96,47,50,0,0.94,TRUE,TRUE,FALSE
"ninjajufto","ninja","jufto","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ninjapañuelo","ninja","pañuelo","unrelated","word","word",0.0412335548464477,-0.201080162018621,1.33579708113491,0.248051290717266,29,30,30,1,1,25,30,1,0.833333333333333,FALSE,FALSE,FALSE
"ninjasamurai","ninja","samurai","related","word","word",0.552789069192567,0.276092492000515,1.10808054469807,0.156706253451378,50,53,58,0,0.913793103448276,48,58,0,0.827586206896552,FALSE,TRUE,TRUE
"niñoscombusneble","niños","combusneble","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"niñosinversor","niños","inversor","unrelated","word","word",0.0408642579318571,-0.0757183743712522,0.830120215299226,0.11981753244069,48,49,51,0,0.96078431372549,45,51,0,0.88235294117647,FALSE,TRUE,FALSE
"niñosniñas","niños","niñas","related","word","word",0.738639407649974,-0.653127487349213,0.530827496478995,0.0774291482607572,47,49,50,1,0.98,47,50,1,0.94,TRUE,TRUE,FALSE
"Nobelaninto","Nobel","aninto","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nobelpremio","Nobel","premio","related","word","word",NA,-0.473136865645996,0.562204647800547,0.0950299300233559,35,35,36,0,0.972222222222222,27,36,0,0.75,FALSE,FALSE,FALSE
"Nobeltejido","Nobel","tejido","unrelated","word","word",NA,-0.321627785224139,0.512496377404626,0.0755634684068365,46,47,50,0,0.94,37,50,0,0.74,TRUE,TRUE,FALSE
"noblecorada","noble","corada","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nobleizquierda","noble","izquierda","unrelated","word","word",0.0778590878421039,-0.202438687733483,0.721618263529166,0.103088323361309,49,49,50,1,0.98,45,50,1,0.9,FALSE,TRUE,FALSE
"noblevaliente","noble","valiente","related","word","word",0.550491529022931,-0.597967916995288,0.703996108003811,0.100570872571973,49,49,50,2,0.98,47,50,2,0.94,FALSE,TRUE,FALSE
"nocheatardecer","noche","atardecer","related","word","word",0.325015974117268,-0.258284334426513,0.96308879684516,0.140480939163537,47,48,50,1,0.96,46,50,1,0.92,FALSE,TRUE,FALSE
"nocheespeconante","noche","especonante","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nochesímbolo","noche","símbolo","unrelated","word","word",0.0433310501992763,-0.641549107375954,0.486067190439852,0.0561262046489387,75,77,79,0,0.974683544303797,79,79,0,1,TRUE,TRUE,TRUE
"noclambredesarrollo","noclambre","desarrollo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noclambrefelmir","noclambre","felmir","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nombrefuncional","nombre","funcional","unrelated","word","word",0.0287742336970749,-0.47807778737376,0.606872362214436,0.0825848681346033,54,56,58,1,0.96551724137931,55,58,1,0.948275862068966,TRUE,TRUE,TRUE
"nombretítulo","nombre","título","related","word","word",0.39841704659822,-0.554100744328789,0.679916876017375,0.0942875061359207,52,54,55,2,0.981818181818182,55,55,2,1,FALSE,TRUE,TRUE
"nombrevachur","nombre","vachur","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"normalfalso","normal","falso","unrelated","word","word",0.138456446105879,-0.50954041525674,1.02578036448237,0.190482631677932,29,30,31,1,0.967741935483871,29,31,1,0.935483870967742,FALSE,FALSE,FALSE
"normalgeneral","normal","general","related","word","word",0.222457330482229,-0.648133023845352,0.54438446365007,0.0777692090928672,49,49,50,0,0.98,50,50,0,1,TRUE,TRUE,FALSE
"normalsriducción","normal","sriducción","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noviembrediciembre","noviembre","diciembre","related","word","word",0.802055126979521,-0.642430563852811,0.583226664595432,0.0707266218177544,68,70,73,0,0.958904109589041,70,73,0,0.958904109589041,TRUE,TRUE,TRUE
"noviembremezcla","noviembre","mezcla","unrelated","word","word",0.111256851892647,-0.0971903378874499,1.06520606082242,0.153749251489561,48,50,50,0,1,48,50,0,0.96,FALSE,TRUE,FALSE
"noviembrezasblo","noviembre","zasblo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"noviofoclo","novio","foclo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"novionovia","novio","novia","related","word","word",0.83964977543001,-0.974847595065796,0.354268875945754,0.0511343077231968,48,51,51,1,1,48,51,1,0.941176470588235,TRUE,TRUE,FALSE
"noviooración","novio","oración","unrelated","word","word",0.036171794933914,-0.549648940326407,0.407415843074582,0.0720216263502178,32,33,33,0,1,33,33,0,1,FALSE,FALSE,FALSE
"nubedinero","nube","dinero","unrelated","word","word",0.0533617369779512,-0.47916671073949,0.765123946891313,0.12578560203201,37,40,40,0,1,37,40,0,0.925,FALSE,FALSE,FALSE
"nubeniebla","nube","niebla","related","word","word",0.528752485104565,-0.302280515505644,0.990887832729023,0.143022339240707,48,50,50,1,1,46,50,1,0.92,FALSE,TRUE,FALSE
"nubezojar","nube","zojar","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nucesmoAtlántico","nucesmo","Atlántico","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nucesmocorena","nucesmo","corena","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"núciromal","núciro","mal","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"núcirosufarir","núciro","sufarir","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nudismoderrota","nudismo","derrota","unrelated","word","word",0.111383643528827,-0.644503532873033,0.517641338159751,0.0755057493896308,47,50,50,1,1,43,50,1,0.86,TRUE,TRUE,FALSE
"nudismodesnudo","nudismo","desnudo","related","word","word",0.335192377637243,-0.517770534088715,0.747211726833251,0.107850722907206,48,49,50,1,0.98,39,50,1,0.78,FALSE,TRUE,FALSE
"nudismoeconto","nudismo","econto","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nuerragraduado","nuerra","graduado","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nuerrapeximo","nuerra","peximo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"númerodirección","número","dirección","related","word","word",0.402866418935541,-0.451457451956276,0.687036192484135,0.0879659704866452,61,66,66,0,1,66,66,0,1,TRUE,TRUE,TRUE
"númeroeducación","número","educación","unrelated","word","word",0.0938574106820008,-0.45546272447995,0.67903397545456,0.11015385649431,38,40,42,1,0.952380952380952,41,42,1,0.976190476190476,FALSE,FALSE,FALSE
"númerosoltis","número","soltis","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nuncaamblia","nunca","amblia","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nuncaarrestar","nunca","arrestar","unrelated","word","word",0.148516407757246,-0.422509481912205,0.761951260046505,0.114868474459671,44,45,45,1,1,43,45,1,0.955555555555556,FALSE,FALSE,FALSE
"nuncasiempre","nunca","siempre","related","word","word",0.470130984626577,-0.806807999097061,0.77393121421698,0.10435686363622,55,57,57,1,1,56,56,2,1,FALSE,TRUE,TRUE
"nundeamisino","nunde","amisino","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nundefederación","nunde","federación","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nuvardimpeonato","nuvar","dimpeonato","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"nuvaríntimo","nuvar","íntimo","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obarrirglobal","obarrir","global","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obarrirlin","obarrir","lin","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obcidentedescoficido","obcidente","descoficido","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obcidenteelemento","obcidente","elemento","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obeacninlizar","obe","acninlizar","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obeaudiencia","obe","audiencia","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oberecacir","obe","recacir","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obeverificar","obe","verificar","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obispocardenal","obispo","cardenal","related","word","word",0.691623219196766,-0.270812315440534,0.774054754287715,0.102526056819411,57,58,63,0,0.920634920634921,52,63,0,0.825396825396825,FALSE,TRUE,TRUE
"obispoeslapidez","obispo","eslapidez","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obisposolitario","obispo","solitario","unrelated","word","word",0.147902000541281,-0.207412805219374,1.24277809947009,0.226899199684389,30,30,34,1,0.88235294117647,30,34,1,0.88235294117647,FALSE,FALSE,FALSE
"objetocomedia","objeto","comedia","unrelated","word","word",0.100205099402462,-0.130494952327363,1.80215846230848,0.238701719588616,57,58,58,1,1,53,57,2,0.929824561403509,FALSE,TRUE,TRUE
"objetodanedor","objeto","danedor","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"objetosujeto","objeto","sujeto","related","word","word",0.437883367832306,-0.59287155729441,0.493199626943568,0.0647602837017059,58,60,60,0,1,60,60,0,1,TRUE,TRUE,TRUE
"obstáculoarridable","obstáculo","arridable","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"obstáculodesafío","obstáculo","desafío","related","word","word",0.433958681039842,-0.651159471713426,0.479460284774085,0.0658589351075674,53,56,57,1,0.982456140350877,56,57,1,0.982456140350877,TRUE,TRUE,TRUE
"obstáculouniforme","obstáculo","uniforme","unrelated","word","word",0.0971990957452106,-0.267146450070448,0.715567974243476,0.100199558310141,51,51,51,0,1,50,51,0,0.980392156862745,FALSE,TRUE,TRUE
"ocadernalcerveza","ocadernal","cerveza","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ocadernalextizno","ocadernal","extizno","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ocasionalfabo","ocasional","fabo","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ocasionalfrecuente","ocasional","frecuente","related","word","word",0.476085535849535,-0.392154741021162,0.49134582187651,0.0855323289358887,33,33,34,0,0.970588235294118,32,34,0,0.941176470588235,FALSE,FALSE,FALSE
"ocasionalinyección","ocasional","inyección","unrelated","word","word",0.0191021884168475,0.0175305346803075,0.840881700129911,0.122655202040185,47,47,50,0,0.94,48,50,0,0.96,FALSE,TRUE,FALSE
"ocasionalmenteidiofi","ocasionalmente","idiofi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ocasionalmentepedazo","ocasionalmente","pedazo","unrelated","word","word",0.115647178061044,-0.0365935525827654,1.1861962954585,0.176827703420241,45,48,50,1,0.96,43,50,1,0.86,FALSE,TRUE,FALSE
"ocasionalmenteraramente","ocasionalmente","raramente","related","word","word",0.559182901323297,-0.22063719882063,0.6035336998271,0.105061731756171,33,37,37,0,1,36,37,0,0.972972972972973,FALSE,FALSE,FALSE
"ocatranalmenteborracho","ocatranalmente","borracho","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ocatranalmenteconsretución","ocatranalmente","consretución","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"octrainquiemol","octra","inquiemol","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"octrapolíticamente","octra","políticamente","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ocurrirasisdancia","ocurrir","asisdancia","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ocurrirpapá","ocurrir","papá","unrelated","word","word",0.11839180592048,-0.573870119583285,0.647226293473958,0.0934190686909483,48,49,50,1,0.98,48,50,1,0.96,FALSE,TRUE,FALSE
"ocurrirsuceder","ocurrir","suceder","related","word","word",0.90297677705858,-0.408706756138665,0.568782964353549,0.0812547091933641,49,50,50,1,1,49,50,1,0.98,TRUE,TRUE,FALSE
"odioamor","odio","amor","related","word","word",0.392546489601178,-0.892018690634005,0.349956735605806,0.0515983056673022,46,48,49,1,0.979591836734694,49,49,1,1,FALSE,FALSE,FALSE
"odioplanificación","odio","planificación","unrelated","word","word",0.130118391636658,-0.195944642364798,0.817841123123137,0.138240380979894,35,37,37,1,1,33,37,1,0.891891891891892,FALSE,FALSE,FALSE
"odioplunanciación","odio","plunanciación","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oestecomfrato","oeste","comfrato","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oestecomida","oeste","comida","unrelated","word","word",0.102026402300547,-0.718190599362518,0.387739537796158,0.0565576243840342,47,48,49,2,0.979591836734694,42,49,2,0.857142857142857,FALSE,FALSE,FALSE
"oesteeste","oeste","este","related","word","word",0.194140895618918,-0.474001483071028,1.00586320692934,0.159040937422899,40,40,43,2,0.930232558139535,37,42,3,0.880952380952381,FALSE,FALSE,FALSE
"oficialmenteoficial","oficialmente","oficial","related","word","word",0.391471662815254,-0.421988999971257,0.514698090523197,0.0700415385203699,54,56,56,0,1,54,56,0,0.964285714285714,TRUE,TRUE,TRUE
"oficialmentetatella","oficialmente","tatella","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oficialmenteventilación","oficialmente","ventilación","unrelated","word","word",0.0666190519752396,-0.339043796103176,0.682716073124059,0.0995843742017169,47,50,51,0,0.980392156862745,50,51,0,0.980392156862745,FALSE,TRUE,FALSE
"oflaraciónfelio","oflaración","felio","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"oflaraciónincreíble","oflaración","increíble","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ofreceraccidente","ofrecer","accidente","unrelated","word","word",0.0409937832128172,-0.496738484506269,0.624698027759841,0.0911215725079407,47,48,52,0,0.923076923076923,49,52,0,0.942307692307692,FALSE,TRUE,FALSE
"ofrecerdar","ofrecer","dar","related","word","word",0.481291131468308,-0.545788938267578,0.480616200789272,0.0693709732256453,48,48,50,0,0.96,45,49,1,0.918367346938776,TRUE,TRUE,FALSE
