"word_combo","no_cue","no_target","type","cue_type","target_type","no_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"togentreprenør","tog","entreprenør","unrelated","word","word",0.0760523070856137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toggeluftvesen","togge","luftvesen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toggenaken","togge","naken","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"togholse","tog","holse","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toilmaktesløs","toil","maktesløs","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toilmekasjen","toil","mekasjen","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tolognyheming","tolog","nyheming","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tologsivilisasjon","tolog","sivilisasjon","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tomførstelikeholde","tom","førstelikeholde","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tomfull","tom","full","related","word","word",0.180345158438078,-0.912086943847797,0.124353949913999,0.0717957864576404,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"tomtennis","tom","tennis","unrelated","word","word",0.136866006682067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toppbunn","topp","bunn","related","word","word",0.372732310767327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toppkvinne","topp","kvinne","unrelated","word","word",0.136966766220742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toppspene","topp","spene","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"toreaktor","to","reaktor","unrelated","word","word",0.119467731118914,-0.669358294028943,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"tørflukt","tør","flukt","unrelated","word","word",0.0641552484932787,0.4702834088232,1.39762295274277,0.62503598584936,5,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"tørmaco","tør","maco","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tørsneassistent","tørsne","assistent","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tørsnediaskap","tørsne","diaskap","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tørvåt","tør","våt","related","word","word",0.158324073441862,-1.19759889393612,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"totalfullstendig","total","fullstendig","related","word","word",0.46853171526072,-0.941256361600075,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"totalservitør","total","servitør","unrelated","word","word",0.131428156736592,-0.594967400840658,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"totalstavel","total","stavel","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"touttasjonsse","to","uttasjonsse","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tredjefjerde","tredje","fjerde","related","word","word",0.629944850580815,-0.943661585097086,0.173151679622667,0.122436726835028,2,3,3,0,1,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"tredjegjøre","tredje","gjøre","unrelated","word","word",0.146421619148549,-0.444652724386966,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"tredjeorgaprestesere","tredje","orgaprestesere","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tredobuttrykke","tredob","uttrykke","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tredobvenstlig","tredob","venstlig","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"treffeantagelse","treffe","antagelse","unrelated","word","word",0.092865163351129,0.856328446828308,1.33620024582934,0.944836254849061,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"treffeeur","treffe","eur","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"treffeslå","treffe","slå","related","word","word",0.191669013366365,-0.0325246972401866,0.390598764390744,0.225512301766131,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"trenergrunncer","trener","grunncer","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trenerspiller","trener","spiller","related","word","word",0.309220462005679,-0.695092400243821,0.0819141321614484,0.0579220383263712,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"trenertilstrekkelig","trener","tilstrekkelig","unrelated","word","word",0.0891711816417504,-0.533651450973029,0.250830563384308,0.144817093290916,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"trettblin","trett","blin","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trettboston","trett","boston","unrelated","word","word",0.11787193495226,-0.562437477192842,0.80088432080069,0.462390778204029,3,3,4,0,0.75,4,4,0,1,FALSE,FALSE,FALSE
"trettsulten","trett","sulten","related","word","word",0.496780926559805,-1.12465666589238,0.2640029056975,0.152422148671295,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"triksindikere","triks","indikere","unrelated","word","word",0.127289030110134,0.0205321184752972,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"triksmissjon","triks","missjon","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"triksvits","triks","vits","related","word","word",0.271990070208087,-0.798034087788984,0.298464606275578,0.13347742970198,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"tripsettebekrefte","tripsette","bekrefte","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tripsettemenlig","tripsette","menlig","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tristoktograf","trist","oktograf","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tristsender","trist","sender","unrelated","word","word",0.128383063273639,-0.163630359616897,0.84217014642622,0.486227160742644,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"tristtragisk","trist","tragisk","related","word","word",0.430533556739463,-0.818867248035602,0.178916406418744,0.103297435408302,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"trivecowboy","trive","cowboy","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"triveområ","trive","områ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"troféeffektiv","trofé","effektiv","unrelated","word","word",0.059358501982415,-0.522023121944113,NA,NA,1,1,1,0,1,0,1,0,0,FALSE,FALSE,FALSE
"trofémedalje","trofé","medalje","related","word","word",0.321060022423586,-0.179204006301901,0.341562408595623,0.19720114854774,3,3,3,0,1,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"troféwoodpadde","trofé","woodpadde","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trygghetenkel","trygghet","enkel","unrelated","word","word",0.0728499410811494,-0.65074335970162,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"trygghetkjærritet","trygghet","kjærritet","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trygghetsikkerhet","trygghet","sikkerhet","related","word","word",0.510345536245259,-0.84015125232649,0.411829371426946,0.237769798453542,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"trygteereksjon","trygte","ereksjon","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"trygteforder","trygte","forder","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tryselcounvevd","trysel","counvevd","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tryseluttrykk","trysel","uttrykk","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tsjekovnkathle","tsjekovn","kathle","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tsjekovntalent","tsjekovn","talent","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tuellaill","tuell","aill","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tuellsyk","tuell","syk","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tunfiskbedrageri","tunfisk","bedrageri","unrelated","word","word",0.139018417741327,-0.275367865778063,0.24905109550425,0.176105718492994,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"tunfiskhummer","tunfisk","hummer","related","word","word",0.515960582306375,-0.167717385844143,0.456088379124726,0.26332274846192,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"tunfiskluftwafne","tunfisk","luftwafne","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tungelektging","tung","elektging","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tungtungt","tung","tungt","related","word","word",0.603360809897665,-0.532920149908887,0.596881322513035,0.34460959222716,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"tungvaksine","tung","vaksine","unrelated","word","word",0.0666607566688303,-0.71557541404697,0.221248039242903,0.0903241337893967,6,6,6,0,1,5,6,0,0.833333333333333,FALSE,FALSE,FALSE
"tupekas","tupe","kas","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tupeoverføre","tupe","overføre","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"turligavis","turlig","avis","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"turligtauspe","turlig","tauspe","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"turnéedist","turné","edist","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"turnékonsert","turné","konsert","related","word","word",0.399438771770612,-0.390026782364002,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"turneringdra","turnering","dra","unrelated","word","word",0.124381908268908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"turneringgåf","turnering","gåf","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"turneringkamp","turnering","kamp","related","word","word",0.399979246556088,0.113332135718695,0.200712347727008,0.141925062145639,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"turnéskapning","turné","skapning","unrelated","word","word",0.0873806723735416,-0.332747900453315,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"turnesperbrev","turnesper","brev","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"turnespermenulykker","turnesper","menulykker","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"turreklart","turre","klart","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"turreligh","turre","ligh","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tusehodeskalle","tuse","hodeskalle","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tusenhundre","tusen","hundre","related","word","word",0.620409895469675,-0.718997614177443,0.123439746551329,0.0872850818543935,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"tusenrar","tusen","rar","unrelated","word","word",0.0742735876989647,-0.758232039931045,0.173846235138578,0.122927851750239,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"tusentarsom","tusen","tarsom","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tuseronlig","tuse","ronlig","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tvilalloa","tvil","alloa","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tvilfjerdedel","tvil","fjerdedel","unrelated","word","word",0.0826754821153042,0.630585940899845,1.08013242080604,0.540066210403021,4,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"tvilmistenkt","tvil","mistenkt","related","word","word",0.188465482913327,-0.602803620980843,0.15601634528313,0.0900760789471968,3,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"tylionbefer","tylion","befer","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tyliongalakse","tylion","galakse","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tynnfemre","tynn","femre","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tynnprest","tynn","prest","unrelated","word","word",0.0979542643436974,-0.631531271513048,0.440736017205221,0.254459058174998,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"tynntykk","tynn","tykk","related","word","word",0.494613514144537,-1.02635326278733,0.12662366940877,0.0731062096189314,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"tynnyikehilse på","tynnyike","hilse på","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tynnyikekryst","tynnyike","kryst","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tynpemaskin","tynpe","maskin","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tynpewoodpadde","tynpe","woodpadde","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"typiskgrunikk","typisk","grunikk","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"typiskklassisk","typisk","klassisk","related","word","word",0.432472429998043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"typisktre","typisk","tre","unrelated","word","word",0.0540975180154243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tysskutte opp","tyss","kutte opp","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tyssresnikk","tyss","resnikk","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tyveriet sted","tyveri","et sted","unrelated","word","word",NA,1.38145771340876,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"tyverikomiteskaps","tyveri","komiteskaps","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tyveriran","tyveri","ran","related","word","word",0.43760234203834,-0.378269445222358,0.648193155188928,0.458341775552795,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"tyvforbryter","tyv","forbryter","related","word","word",0.379602019961853,-0.0969459168394461,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"tyvriktig","tyv","riktig","unrelated","word","word",0.0635088595057516,-0.913653135589797,0.420205114547948,0.297129885986124,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"tyvsalttival","tyv","salttival","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uadhull","uad","hull","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uadkondes","uad","kondes","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uanvedity","uanve","dity","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uanvekommisjonær","uanve","kommisjonær","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ubrukeligfepp","ubrukelig","fepp","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ubrukeligkjøpmann","ubrukelig","kjøpmann","unrelated","word","word",0.0885750156481403,-0.993033045679024,0.101664471679935,0.0586960100914314,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"ubrukeligverdiløs","ubrukelig","verdiløs","related","word","word",0.503247803113689,NA,NA,NA,NA,1,1,0,1,1,1,0,1,FALSE,FALSE,NA
"ufoder","ufo","der","unrelated","word","word",0.104813147242891,-0.230021542042407,0.399033578659251,0.162904776325317,6,6,6,0,1,5,6,0,0.833333333333333,FALSE,FALSE,FALSE
"ufoknivkelig","ufo","knivkelig","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uforomvesen","ufo","romvesen","related","word","word",0.296403088272471,-0.241804850591776,0.344534280144234,0.243622525841213,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"uheldigpreken","uheldig","preken","unrelated","word","word",0.0919607649462153,-0.670559964626517,NA,NA,1,1,2,0,0.5,2,2,0,1,FALSE,FALSE,FALSE
"uheldigsvineterium","uheldig","svineterium","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uheldigulykke","uheldig","ulykke","related","word","word",0.415224576142354,-0.525955781633642,0.341627055225778,0.241566807386939,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"ukomfortabelbomsoe","ukomfortabel","bomsoe","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ukomfortabelgutt","ukomfortabel","gutt","unrelated","word","word",0.0995091054170912,-0.623718079371785,0.33210676173654,0.148522659006046,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"ukomfortabelubehagelig","ukomfortabel","ubehagelig","related","word","word",0.469502045153176,-0.475306843152393,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"ulovligbullden","ulovlig","bullden","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ulovliglovlig","ulovlig","lovlig","related","word","word",0.705036454199774,-0.664892530182507,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"ulovligudugelighet","ulovlig","udugelighet","unrelated","word","word",0.0859617439752997,0.489613979603236,0.94044863611931,0.470224318059655,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"umuliglett","umulig","lett","related","word","word",0.361201341487807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"umuligspending","umulig","spending","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"umuliguniversitet","umulig","universitet","unrelated","word","word",0.124926740661268,-0.489257523008991,0.124708339344072,0.0720003932904912,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"underdriveetterrick","underdrive","etterrick","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"underdrivejuliet","underdrive","juliet","unrelated","word","word",0.134158872622703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"underdriveoverdrive","underdrive","overdrive","related","word","word",0.782481715590527,-0.786474738976726,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"underiblantderefort","underiblantdere","fort","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"underiblantdereskrenlig","underiblantdere","skrenlig","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"undersøalfonsevikter","undersøalfonse","vikter","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"undersøalfonsevits","undersøalfonse","vits","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"undersøførsteserfødfriddag","undersøførsteser","fødfriddag","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"undersøførstesermarinen","undersøførsteser","marinen","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"undervannsbåtbåt","undervannsbåt","båt","related","word","word",0.433925878688396,-0.787200285947352,0.376479890966311,0.188239945483155,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"undervannsbåtforskjeldelse","undervannsbåt","forskjeldelse","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"undervannsbåtøverste","undervannsbåt","øverste","unrelated","word","word",0.112133037322265,-0.0870646910661427,0.379260035024819,0.18963001751241,4,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"undervannskekorre","undervannske","korre","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"undervannskesystem","undervannske","system","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ungdomarterie","ungdom","arterie","unrelated","word","word",0.0508411992181081,0.382289234599497,0.297648456462289,0.210469241974193,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"ungdombarndom","ungdom","barndom","related","word","word",0.299085258300921,-0.888967169777957,0.0957656148822974,0.0552903035314044,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"ungdomfann","ungdom","fann","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unglisder","unglis","der","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unglisspeisering","unglis","speisering","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"universgalakse","univers","galakse","related","word","word",0.417684546610708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"universplystre","univers","plystre","unrelated","word","word",-0.00229976426021779,-0.605221720102668,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"universutsolg","univers","utsolg","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unskyldsøkeeal","unskyldsøke","eal","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unskyldsøkesvangerskap","unskyldsøke","svangerskap","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unslepbåtrekkefølge","unslepbåt","rekkefølge","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"unslepbåtsukmer","unslepbåt","sukmer","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"upornmuskel","uporn","muskel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"upornoksyklub","uporn","oksyklub","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urettferdighetchrisperatur","urettferdighet","chrisperatur","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urettferdighettegne","urettferdighet","tegne","unrelated","word","word",0.0411863022728947,0.228190316287195,1.99022089692798,0.890053843154314,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"urettferdigheturettferdig","urettferdighet","urettferdig","related","word","word",0.790945925020201,1.0506739744942,1.21198890341379,0.857005572326736,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"urimeligforræning","urimelig","forræning","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urimeliggodkjenning","urimelig","godkjenning","unrelated","word","word",0.119654053092089,-0.569465777627156,0.160750671821427,0.0803753359107134,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"urimeliguansvarlig","urimelig","uansvarlig","related","word","word",0.3921540893003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urvkirkebydelig","urv","kirkebydelig","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"urvtrening","urv","trening","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"uskyldigskyldig","uskyldig","skyldig","related","word","word",0.670398360022298,-0.959181280237432,0.121085558840775,0.0699087799916977,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"uskyldigsvunge","uskyldig","svunge","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
