"word_combo","pl_cue","pl_target","type","cue_type","target_type","pl_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"nadprzyrodzonyparanormalne","nadprzyrodzony","paranormalne","related","word","word",0.480466721746524,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nadprzyrodzonywykład","nadprzyrodzony","wykład","unrelated","word","word",0.125456014102864,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nadświetlrodzydaleko","nadświetlrodzy","daleko","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nadświetlrodzyroznas","nadświetlrodzy","roznas","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nadwrażwieklecharda","nadwrażwiek","lecharda","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nadwrażwiekwieczór","nadwrażwiek","wieczór","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nadziejaniszdzenie","nadzieja","niszdzenie","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nadziejaszeroki","nadzieja","szeroki","unrelated","word","word",0.0548626709676059,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nadziejawiara","nadzieja","wiara","related","word","word",0.548084804397824,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nagigoły","nagi","goły","related","word","word",0.608738944993716,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nagikrókły","nagi","krókły","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nagipokonać","nagi","pokonać","unrelated","word","word",0.084569643748197,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nagleboston","nagle","boston","unrelated","word","word",0.127614457881769,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nagleniespodziewanie","nagle","niespodziewanie","related","word","word",0.610490093764169,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"naglewefon","nagle","wefon","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nagrywaćnagranie","nagrywać","nagranie","related","word","word",0.469474130985981,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nagrywaćpasja","nagrywać","pasja","unrelated","word","word",0.134851863358249,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nagrywaćwiak","nagrywać","wiak","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"naiwnycyniczny","naiwny","cyniczny","related","word","word",0.614903487824589,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"naiwnygłupi","naiwny","głupi","related","word","word",0.550821749534793,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"naiwnypostkata","naiwny","postkata","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"naiwnyrzye","naiwny","rzye","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"naiwnytydzień","naiwny","tydzień","unrelated","word","word",0.0895299405156873,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"naiwnyząb","naiwny","ząb","unrelated","word","word",0.131454135471348,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"najemcagospodarz","najemca","gospodarz","related","word","word",0.396469618481274,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"najemcapienis","najemca","pienis","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"najemcawędkarstwo","najemca","wędkarstwo","unrelated","word","word",0.0809408990802182,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"najemnikenergia","najemnik","energia","unrelated","word","word",0.122590385144405,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"najemnikpruwidzić śledkhardt","najemnik","pruwidzić śledkhardt","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"najemnikskrytobójca","najemnik","skrytobójca","related","word","word",0.49815444236039,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nałachciwbezpieczeństwo","nałachciw","bezpieczeństwo","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nałachciwhisny","nałachciw","hisny","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nałeśpsycholorzysz","nałeś","psycholorzysz","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nałeśwcześnie","nałeś","wcześnie","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"napekburza","napek","burza","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"napekzezwlaka","napek","zezwlaka","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"napiwaćrycznienie","napiwać","rycznienie","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"napiwaćżagiel","napiwać","żagiel","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"napraczyłbasekond","napraczył","basekond","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"napraczyłnauczać","napraczył","nauczać","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"naprawićbudydził","naprawić","budydził","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"naprawićmuzeum","naprawić","muzeum","unrelated","word","word",0.102532261226054,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"naprawićnaprawa","naprawić","naprawa","related","word","word",0.547704697064085,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"naprzeciwmukój","naprzeciw","mukój","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"naprzeciwprzeciwnie","naprzeciw","przeciwnie","related","word","word",0.218952100449952,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"naprzeciwpyszny","naprzeciw","pyszny","unrelated","word","word",0.148433384445725,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nariółfrancuski","nariół","francuski","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nariółśrowadka","nariół","śrowadka","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"narodzinyciąża","narodziny","ciąża","related","word","word",0.26257992523644,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"narodzinyjeszcze","narodziny","jeszcze","unrelated","word","word",0.119798405526216,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"narodzinyreprzedracja","narodziny","reprzedracja","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"narotrycznyuroczy","narotryczny","uroczy","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"narotrycznyzsyn bałsz","narotryczny","zsyn bałsz","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"narzędzieinstrument","narzędzie","instrument","related","word","word",0.382576299182943,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"narzędziepijany","narzędzie","pijany","unrelated","word","word",0.0400473259046106,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"narzędziespraczuwcie","narzędzie","spraczuwcie","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"narzętachlist","narzętach","list","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"narzętachuborki","narzętach","uborki","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nastoletninastolatek","nastoletni","nastolatek","related","word","word",0.515962828497346,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nastoletnisilgość","nastoletni","silgość","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nastoletnitorba","nastoletni","torba","unrelated","word","word",0.105792703678052,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nastostrzenitelewifield","nastostrzeni","telewifield","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nastostrzeniupiorny","nastostrzeni","upiorny","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"natudziennykryminalista","natudzienny","kryminalista","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"natudziennyłoń","natudzienny","łoń","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"naturalnygrupa","naturalny","grupa","unrelated","word","word",0.10146216047003,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"naturalnysztuczny","naturalny","sztuczny","related","word","word",0.544132241061946,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"naturalnywszechny","naturalny","wszechny","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"natuschroniedunca","natuschronie","dunca","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"natuschroniekobieta","natuschronie","kobieta","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nausemiczyćrozsądny","nausemiczyć","rozsądny","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nausemiczyćwyżeraglarz","nausemiczyć","wyżeraglarz","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nawigabrielcisza","nawigabriel","cisza","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nawigabrielmałby","nawigabriel","małby","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nawigacjafestistej","nawigacja","festistej","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nawigacjakomunikacja","nawigacja","komunikacja","related","word","word",0.587677221663599,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nawigacjamalarz","nawigacja","malarz","unrelated","word","word",0.0638058991595773,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"neannarkotyk","nean","narkotyk","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"neanpizja","nean","pizja","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nępnypył","nępny","pył","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nępnyzmietegia","nępny","zmietegia","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nerkapa","nerka","pa","unrelated","word","word",0.056272185223471,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nerkarabtek","nerka","rabtek","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nerkawątroba","nerka","wątroba","related","word","word",0.633068989568415,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nerwelekcja","nerw","elekcja","unrelated","word","word",0.027941230532111,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nerwkutiba","nerw","kutiba","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nerwmięsień","nerw","mięsień","related","word","word",0.612808768006441,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nętentinwestować","nętent","inwestować","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nętentpraręcznik","nętent","praręcznik","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"newnierzdziejemny","newnierz","dziejemny","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"newnierzpokojówka","newnierz","pokojówka","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"newoczęgię","newo","częgię","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"newogrupa","newo","grupa","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nianiapokojówka","niania","pokojówka","related","word","word",0.455717337254584,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nianiaważność","niania","ważność","unrelated","word","word",0.134935700826873,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nianiawrieg","niania","wrieg","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niccoś","nic","coś","related","word","word",0.580024944143352,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niclimuzyna","nic","limuzyna","unrelated","word","word",0.10608808560076,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nicmakie","nic","makie","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niczkąskaspór","niczkąska","spór","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niczkąskazjedła","niczkąska","zjedła","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nieboniebiański","niebo","niebiański","related","word","word",0.363990382644976,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niebopowiśnio","niebo","powiśnio","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niebośmieszny","niebo","śmieszny","unrelated","word","word",0.124228741601314,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nieczalnyautostrada","nieczalny","autostrada","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nieczalnyugić","nieczalny","ugić","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niecznyrozbój","nieczny","rozbój","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niecznywięgher","nieczny","więgher","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niedomornyblizna","niedomorny","blizna","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niedomornywytlefować","niedomorny","wytlefować","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niedorzecznyabsurdalny","niedorzeczny","absurdalny","related","word","word",0.719795001002952,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niedorzecznyodprzada","niedorzeczny","odprzada","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niedorzecznyucho","niedorzeczny","ucho","unrelated","word","word",0.0873385238425299,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niedźnieśćkuchenka","niedźnieść","kuchenka","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niedźnieśćwoetu","niedźnieść","woetu","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niedźwiedliwyakceptować","niedźwiedliwy","akceptować","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niedźwiedliwyzbawignąć","niedźwiedliwy","zbawignąć","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niedźwiedźaprobata","niedźwiedź","aprobata","unrelated","word","word",0.141836962145825,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niedźwiedźropiętna","niedźwiedź","ropiętna","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niedźwiedźwilk","niedźwiedź","wilk","related","word","word",0.50824693497018,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nieforgrzywnykiwort","nieforgrzywny","kiwort","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nieforgrzywnyzagniewany","nieforgrzywny","zagniewany","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niefortunnycoś","niefortunny","coś","unrelated","word","word",0.102846795328065,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niefortunnynieszczęście","niefortunny","nieszczęście","related","word","word",0.402176502611632,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niefortunnysubricka","niefortunny","subricka","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niegrzeczwiedliwośćtojtu","niegrzeczwiedliwość","tojtu","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niegrzeczwiedliwośćuroczy","niegrzeczwiedliwość","uroczy","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niejszośćsłynny","niejszość","słynny","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niejszośćwedziwymać","niejszość","wedziwymać","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nielegalnyalpię","nielegalny","alpię","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nielegalnylegalny","nielegalny","legalny","related","word","word",0.754965217360142,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nielegalnynóż","nielegalny","nóż","unrelated","word","word",0.0958736820036759,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nieletrycznyarchimsty","nieletryczny","archimsty","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nieletrycznyhiv","nieletryczny","hiv","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niemlucjakuszyjka","niemlucja","kuszyjka","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niemlucjaświetnie","niemlucja","świetnie","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niemożkachogrodtura","niemożkach","ogrodtura","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niemożkachpole walki","niemożkach","pole walki","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niemożliwyłatwy","niemożliwy","łatwy","related","word","word",0.578033496861235,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niemożliwysłańca","niemożliwy","słańca","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niemożliwyuniwersytet","niemożliwy","uniwersytet","unrelated","word","word",0.112424277979443,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niemożnośćniezdolność","niemożność","niezdolność","related","word","word",0.68169018950254,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niemożnośćpocisk","niemożność","pocisk","unrelated","word","word",0.0454837794653697,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niemożnośćracho","niemożność","racho","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nienawicjuszodpady","nienawicjusz","odpady","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nienawicjuszudinie","nienawicjusz","udinie","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nienawiśćdeliuliczny","nienawiść","deliuliczny","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nienawiśćmiłość","nienawiść","miłość","related","word","word",0.582092701524952,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nienawiśćodnieść sukces","nienawiść","odnieść sukces","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nieprzydatnybezwartościowy","nieprzydatny","bezwartościowy","related","word","word",0.494714173314964,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nieprzydatnyspołeczność","nieprzydatny","społeczność","unrelated","word","word",0.0655106296143338,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nieprzydatnyśrowadka","nieprzydatny","śrowadka","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nierozpiecznyklinika","nierozpieczny","klinika","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nierozpiecznytazasz","nierozpieczny","tazasz","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nierozsądnyalibi","nierozsądny","alibi","unrelated","word","word",0.105702051752463,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nierozsądnygwieg","nierozsądny","gwieg","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nierozsądnynieodpowiedzialny","nierozsądny","nieodpowiedzialny","related","word","word",0.552631429165137,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niesiennywyzłeś","niesienny","wyzłeś","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niesiennyżonaty","niesienny","żonaty","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nieśmierdatnydźwięk","nieśmierdatny","dźwięk","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nieśmierdatnyposprawdzać","nieśmierdatny","posprawdzać","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nieśmierśliwyegzekucja","nieśmierśliwy","egzekucja","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"nieśmierśliwygłębkacja","nieśmierśliwy","głębkacja","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niespodziankaenzy","niespodzianka","enzy","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niespodziankalewy","niespodzianka","lewy","unrelated","word","word",0.0671725104865118,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niespodziankarozczarowanie","niespodzianka","rozczarowanie","related","word","word",0.275181240473035,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niespogrzewkablibem","niespogrzewka","blibem","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niespogrzewkapolityk","niespogrzewka","polityk","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niesprawiedliwośćniesprawiedliwy","niesprawiedliwość","niesprawiedliwy","related","word","word",0.667878426235127,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"niesprawiedliwośćtrzymonia","niesprawiedliwość","trzymonia","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
